Orthogroup	aip	nvec	spis	xenia	aip_LOC	single_copy	xenia_marker_status	xenia_marker_genes	spis_marker_status	spis_marker_genes	nvec_marker_status	nvec_marker_genes	aip_marker_status	aip_marker_genes
OG0000484	NA	XP_001626505.3, XP_048583837.1	XP_022778344.1, XP_022805900.1, XP_022806568.1, XP_022807960.1, XP_022807962.1, XP_022807964.1, XP_022807965.1, XP_022807966.1, XP_022807968.1, XP_022807969.1, XP_022809603.1, XP_022809604.1, XP_022809605.1, XP_022810271.1	NA	NA	FALSE	FALSE	NA	TRUE	XP_022809604.1, XP_022810271.1, XP_022807962.1, XP_022807969.1, XP_022807964.1	FALSE	NA	FALSE	NA
OG0000485	NA	XP_032232149.2	XP_022777626.1, XP_022778218.1, XP_022778266.1, XP_022778394.1, XP_022782284.1, XP_022783596.1, XP_022788349.1, XP_022788375.1, XP_022790171.1, XP_022792330.1, XP_022792355.1, XP_022792364.1, XP_022799778.1, XP_022810039.1	Xe_013264	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000486	NA	NA	XP_022777502.1, XP_022777741.1, XP_022798292.1, XP_022802650.1, XP_022807196.1, XP_022807215.1, XP_022807411.1, XP_022807731.1, XP_022807932.1, XP_022808004.1, XP_022808444.1, XP_022809561.1, XP_022809782.1, XP_022810274.1, XP_022810416.1, XP_022810542.1	NA	NA	FALSE	FALSE	NA	TRUE	XP_022807731.1, XP_022807932.1, XP_022808444.1	FALSE	NA	FALSE	NA
OG0000487	NA	NA	XP_022777898.1, XP_022784609.1, XP_022791504.1, XP_022794113.1, XP_022794486.1, XP_022797981.1, XP_022798387.1, XP_022800925.1, XP_022802010.1, XP_022802093.1, XP_022802780.1, XP_022807948.1, XP_022808278.1, XP_022808279.1, XP_022809085.1, XP_022809981.1	NA	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000488	NA	NA	XP_022778384.1	Xe_000550, Xe_006897, Xe_007354, Xe_013351, Xe_015141, Xe_015289, Xe_019896, Xe_021210, Xe_021226, Xe_023770, Xe_024609, Xe_026495, Xe_026945, Xe_027860, Xe_028726	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000489	NA	NA	XP_022782944.1, XP_022783122.1, XP_022783332.1, XP_022791683.1, XP_022791720.1, XP_022791721.1, XP_022791725.1, XP_022791742.1, XP_022791767.1, XP_022792752.1, XP_022792759.1, XP_022802384.1, XP_022802693.1, XP_022802694.1, XP_022802696.1, XP_022808487.1	NA	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000490	NA	NA	XP_022784316.1, XP_022804423.1, XP_022808983.1	Xe_000908, Xe_006378, Xe_007345, Xe_015228, Xe_019413, Xe_020202, Xe_023721, Xe_025165, Xe_025258, Xe_025879, Xe_027583, Xe_028751, Xe_029095	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000491	NA	NA	NA	Xe_000037, Xe_000038, Xe_000049, Xe_000124, Xe_000125, Xe_018928, Xe_019115, Xe_019116, Xe_019212, Xe_019290, Xe_019291, Xe_019301, Xe_025114, Xe_025115, Xe_025116, Xe_025121	NA	FALSE	TRUE	Xe_000125	FALSE	NA	FALSE	NA	FALSE	NA
OG0000492	NA	NA	NA	Xe_000187, Xe_004098, Xe_004744, Xe_006560, Xe_007401, Xe_009870, Xe_011023, Xe_013408, Xe_017432, Xe_018140, Xe_019729, Xe_021129, Xe_024778, Xe_025180, Xe_025886, Xe_025903	NA	FALSE	TRUE	Xe_004744	FALSE	NA	FALSE	NA	FALSE	NA
OG0000493	NA	NA	NA	Xe_001007, Xe_004010, Xe_004011, Xe_004012, Xe_004013, Xe_006146, Xe_015192, Xe_015241, Xe_022593, Xe_025512, Xe_026586, Xe_026699, Xe_026851, Xe_026895, Xe_027083, Xe_027273	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000494	NA	NA	NA	Xe_003807, Xe_006314, Xe_006395, Xe_009891, Xe_010220, Xe_011063, Xe_011693, Xe_016958, Xe_019845, Xe_023213, Xe_023334, Xe_023542, Xe_024952, Xe_025919, Xe_027092, Xe_028515	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000495	NA	NA	NA	Xe_003898, Xe_005531, Xe_005532, Xe_005534, Xe_005535, Xe_005537, Xe_005538, Xe_005539, Xe_005540, Xe_005541, Xe_005542, Xe_005543, Xe_006975, Xe_008802, Xe_010964, Xe_010965	NA	FALSE	TRUE	Xe_010964, Xe_005543	FALSE	NA	FALSE	NA	FALSE	NA
OG0000496	NA	NA	NA	Xe_003949, Xe_013255, Xe_013256, Xe_013316, Xe_015165, Xe_017710, Xe_019303, Xe_023606, Xe_023830, Xe_024480, Xe_024484, Xe_025260, Xe_025891, Xe_026006, Xe_026653, Xe_028821	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000497	NA	NA	NA	Xe_007253, Xe_007533, Xe_007697, Xe_007726, Xe_007753, Xe_007759, Xe_007849, Xe_007850, Xe_007852, Xe_007853, Xe_007854, Xe_007856, Xe_007857, Xe_007860, Xe_009070, Xe_009102	NA	FALSE	TRUE	Xe_009102	FALSE	NA	FALSE	NA	FALSE	NA
OG0000498	NA	NA	NA	Xe_009532, Xe_009533, Xe_009554, Xe_009555, Xe_009556, Xe_009557, Xe_009558, Xe_009559, Xe_009563, Xe_009564, Xe_009568, Xe_009571, Xe_009572, Xe_009574, Xe_009575, Xe_009576	NA	FALSE	TRUE	Xe_009576	FALSE	NA	FALSE	NA	FALSE	NA
OG0000499	NA	NA	NA	Xe_013717, Xe_013719, Xe_013720, Xe_013722, Xe_013723, Xe_013724, Xe_013725, Xe_013731, Xe_013733, Xe_013734, Xe_013735, Xe_013736, Xe_013739, Xe_013743, Xe_013744, Xe_013745	NA	FALSE	TRUE	Xe_013717	FALSE	NA	FALSE	NA	FALSE	NA
OG0000500	XP_020892137.1, XP_020893185.1, XP_020896003.1, XP_020907957.1, XP_028516787.1, XP_028517339.1, XP_028519376.1	XP_001637557.2, XP_032238853.2, XP_048577093.1, XP_048582902.1, XP_048586669.1, XP_048588210.1, XP_048589293.1	XP_022792328.1	NA	LOC110231455, LOC110232346, LOC110234933, LOC110246005, LOC114575660, LOC114575878, LOC110253759	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000501	XP_020892531.1, XP_020892542.2, XP_020892552.2, XP_020900015.1, XP_020900435.1, XP_020900971.1, XP_020904565.1, XP_020915302.1, XP_028512718.1, XP_028519113.1, XP_028519114.1, XP_028519618.1	XP_048586879.1, XP_048586885.1	NA	Xe_024504	LOC110231815, LOC110231823, LOC110231834, LOC110238665, LOC110239065, LOC110239585, LOC110242860, LOC110252804, LOC114574414, LOC110252803, LOC110252805, LOC110254381	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000502	XP_020894798.1, XP_020895533.2, XP_020911489.1	XP_032228580.2, XP_032229176.2, XP_032233372.1, XP_032233373.1, XP_032233374.1, XP_032240284.2, XP_048576496.1, XP_048579360.1, XP_048580358.1, XP_048580431.1, XP_048586060.1	XP_022795608.1	NA	LOC110233811, LOC110234498, LOC110249243	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000503	XP_020894948.2, XP_020903043.2, XP_020905879.1, XP_020908400.1, XP_020912074.1, XP_020915915.1, XP_028513342.1	XP_001625356.3, XP_032228671.1, XP_032231150.1, XP_032235759.2	XP_022779789.1, XP_022789474.1, XP_022806411.1	Xe_011756	LOC110233953, LOC110241523, LOC110244059, LOC110246397, LOC110249826, LOC110253354, LOC110233924	FALSE	FALSE	NA	TRUE	XP_022789474.1	FALSE	NA	FALSE	NA
OG0000504	XP_020895315.1, XP_020896869.1, XP_020896940.1, XP_020897418.1, XP_020897534.1, XP_020912929.2, XP_028514053.1, XP_028514058.1, XP_028514104.1, XP_028514105.1, XP_028514106.1, XP_028514128.1, XP_028517416.1	XP_032223072.2, XP_032223250.2	NA	NA	LOC110234288, LOC110235725, LOC110235785, LOC110236262, LOC110236357, LOC110250660, LOC110236137, LOC110236128, LOC110236346, LOC114574784, LOC114574786, LOC110236272, LOC110247400	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000505	XP_020895537.1, XP_020906610.2, XP_020908970.1, XP_028513492.1, XP_028513502.1	XP_048584728.1, XP_048584805.1, XP_048584839.1, XP_048585076.1, XP_048585590.1	XP_022792926.1, XP_022792970.1, XP_022792985.1	Xe_013126, Xe_013612	LOC110234503, LOC110244702, LOC110246929, LOC110234563, LOC110234556	FALSE	TRUE	Xe_013612	FALSE	NA	FALSE	NA	TRUE	LOC110234556, LOC110234563, LOC110246929, LOC110244702
OG0000506	XP_020895606.1, XP_020898232.2, XP_020902277.1, XP_020902285.2, XP_020904020.1, XP_020905188.1, XP_020905472.1, XP_020912256.1, XP_020914507.2, XP_028515404.1, XP_028515874.1, XP_028515875.1, XP_028515876.1, XP_028516623.1, XP_028517360.1	NA	NA	NA	LOC110234561, LOC110237002, LOC110240803, LOC110240811, LOC110242381, LOC110243427, LOC110243685, LOC110250001, LOC110252085, LOC110240805, LOC114575359, LOC114575360, LOC110242382, LOC110244904, LOC110247303	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	LOC110252085
OG0000507	XP_020896625.1, XP_020896901.1, XP_020910251.1, XP_028513143.1, XP_028516118.1, XP_028518267.1, XP_028518416.1	XP_032231037.1, XP_032236843.2, XP_048576473.1, XP_048587367.1	XP_022800038.1, XP_022810118.1	Xe_026541, Xe_029123	LOC110235501, LOC110235749, LOC110248092, LOC110233154, LOC114575453, LOC114576218, LOC110250494	FALSE	TRUE	Xe_029123	FALSE	NA	FALSE	NA	FALSE	NA
OG0000508	XP_020896731.1	XP_032218790.1	XP_022796531.1	Xe_003521, Xe_003523, Xe_003526, Xe_003529, Xe_003530, Xe_003532, Xe_003534, Xe_003537, Xe_003539, Xe_003540, Xe_003544, Xe_003546	LOC110235573	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000509	XP_020896986.1, XP_020898248.1, XP_020898830.2, XP_020904628.2, XP_020904629.2, XP_020904630.1, XP_020904646.2, XP_020910370.1, XP_020914412.1, XP_020914519.1, XP_028513920.1, XP_028515386.1, XP_028515868.1, XP_028517412.1, XP_028519563.1	NA	NA	NA	LOC110235829, LOC110237014, LOC110237573, LOC110242923, LOC110242924, LOC110242925, LOC110242940, LOC110248203, LOC110252000, LOC110252097, LOC110235828, LOC114575200, LOC114575357, LOC114575900, LOC114576674	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000510	XP_020897323.2, XP_020899268.1, XP_020900618.1, XP_020907674.1, XP_028514160.1, XP_028519473.1, XP_028519482.1	XP_001638012.3, XP_032230961.2, XP_032234900.2	XP_022796166.1, XP_022806581.1	Xe_014169, Xe_014537, Xe_014582	LOC110236173, LOC110237975, LOC110239250, LOC110245719, LOC110236640, LOC110254026, LOC114574166	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000511	XP_020898134.1, XP_028514240.1	NA	XP_022777894.1, XP_022807758.1, XP_022807920.1	Xe_001875, Xe_024104, Xe_024110, Xe_024118, Xe_024141, Xe_024149, Xe_024169, Xe_024321, Xe_024358, Xe_024402	LOC110236917, LOC110236919	FALSE	TRUE	Xe_024104	FALSE	NA	FALSE	NA	FALSE	NA
OG0000512	XP_020898515.1, XP_020902175.1, XP_020905699.2, XP_020905713.1, XP_020906644.1, XP_020915044.1, XP_020915055.1, XP_028515361.1, XP_028515509.1, XP_028516276.1, XP_028516428.1	XP_032231651.1, XP_032241982.1, XP_048584132.1, XP_048587106.1	NA	NA	LOC110237263, LOC110240699, LOC110243888, LOC110243897, LOC110244761, LOC110252560, LOC110252570, LOC110240692, LOC114575237, LOC110243887, LOC110244341	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	TRUE	LOC110252560
OG0000513	XP_020899100.2, XP_020909804.2, XP_020909806.2, XP_020909810.2, XP_020909811.1, XP_020912246.2, XP_028517501.1, XP_028517502.1, XP_028517503.1, XP_028517504.1, XP_028517529.1, XP_028517531.1, XP_028517533.1	NA	XP_022809020.1, XP_022809098.1	NA	LOC110237835, LOC110247686, LOC110247689, LOC110247692, LOC110247693, LOC110249990, LOC114574291, LOC110247683, LOC114575923, LOC110247690, LOC110247684, LOC114575929, LOC114575930	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000514	XP_020899493.1, XP_020903730.1, XP_020909023.1, XP_028517389.1, XP_028517392.1, XP_028517401.1	XP_048584321.1	XP_022796968.1, XP_022801803.1, XP_022801811.1, XP_022804652.1, XP_022807287.1, XP_022807288.1	Xe_014589, Xe_014595	LOC110238188, LOC110242118, LOC110246977, LOC110247005, LOC110246984, LOC114575895	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000515	XP_020900165.1, XP_020911063.1, XP_028515228.1, XP_028519340.1	XP_001625606.2, XP_001638918.2, XP_032219637.2, XP_032227138.2, XP_032227634.1, XP_048576444.1, XP_048578806.1, XP_048578994.1, XP_048579875.1, XP_048586951.1	XP_022777596.1	NA	LOC110238820, LOC110248845, LOC114575157, LOC114576586	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000516	XP_020901359.2, XP_020903249.2, XP_020903537.1, XP_020907948.1, XP_020908735.1, XP_020911406.1, XP_020915459.1, XP_028514857.1, XP_028516936.1	XP_001630047.3, XP_001630048.2	XP_022798957.1, XP_022801364.1, XP_022804791.1, XP_022805953.1	NA	LOC110239939, LOC110241701, LOC110241953, LOC110245997, LOC110246711, LOC110249165, LOC110252939, LOC114575034, LOC114575709	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000517	XP_020901899.1, XP_020903771.1, XP_020904317.1	XP_001626962.2, XP_032228503.2, XP_032230483.2	XP_022798720.1, XP_022801431.1, XP_022801433.1	Xe_011915, Xe_014993, Xe_014995, Xe_015668, Xe_023937, Xe_023943	LOC110240430, LOC110242156, LOC110242641	FALSE	TRUE	Xe_014993, Xe_014995, Xe_011915	FALSE	NA	FALSE	NA	FALSE	NA
OG0000518	XP_020902061.1, XP_020909717.1, XP_028515046.1	XP_001641690.2, XP_001641806.3, XP_032235662.2	XP_022794057.1, XP_022806573.1	Xe_020838, Xe_020841, Xe_020845, Xe_020858, Xe_020861, Xe_020862, Xe_020865	LOC110240586, LOC110247595, LOC110239683	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000519	XP_020902663.1	XP_001628133.2, XP_032222184.1	XP_022809380.1	Xe_011663, Xe_011664, Xe_022756, Xe_022757, Xe_022758, Xe_022759, Xe_022760, Xe_022761, Xe_022763, Xe_022764, Xe_022765	LOC110241161	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000520	XP_020902770.1, XP_020902772.1, XP_020904221.1, XP_028516223.1	XP_032238652.2, XP_032238870.2, XP_048578555.1, XP_048580710.1	XP_022782946.1, XP_022783003.1, XP_022792466.1, XP_022792481.1, XP_022792504.1	Xe_015013, Xe_021783	LOC110241246, LOC110241247, LOC110242554, LOC110243723	FALSE	TRUE	Xe_015013	TRUE	XP_022792466.1	FALSE	NA	FALSE	NA
OG0000521	XP_020902823.1	XP_048578974.1	XP_022780778.1	Xe_001348, Xe_001349, Xe_001352, Xe_001354, Xe_001356, Xe_001357, Xe_001358, Xe_001359, Xe_013386, Xe_013387, Xe_028077, Xe_028086	LOC110241295	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000522	XP_020903451.2, XP_020909061.1, XP_028513816.1, XP_028515684.1	XP_032224841.2, XP_032225312.2, XP_032227553.1, XP_032238827.2, XP_048575717.1, XP_048587509.1	XP_022777504.1, XP_022789170.1, XP_022789269.1, XP_022799680.1, XP_022806151.1	NA	LOC110241871, LOC110247016, LOC110235513, LOC110241751	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000523	XP_020904040.1	XP_001633119.3	XP_022778303.1, XP_022803242.1	Xe_010250, Xe_010273, Xe_010279, Xe_010747, Xe_010748, Xe_010754, Xe_010760, Xe_010761, Xe_010762, Xe_010765, Xe_010769	LOC110242401	FALSE	TRUE	Xe_010250	FALSE	NA	FALSE	NA	FALSE	NA
OG0000524	XP_020904464.1	XP_048575658.1, XP_048578547.1, XP_048578627.1, XP_048579074.1, XP_048580743.1, XP_048583297.1, XP_048583300.1, XP_048583477.1, XP_048583650.1, XP_048583858.1, XP_048584469.1, XP_048586671.1, XP_048589085.1, XP_048590254.1	NA	NA	LOC110242781	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000525	XP_020907800.1, XP_028516897.1	XP_048576662.1	XP_022777523.1, XP_022777524.1, XP_022777778.1, XP_022777825.1, XP_022797593.1, XP_022797598.1, XP_022797604.1, XP_022797606.1, XP_022802840.1, XP_022809127.1	Xe_010920, Xe_010921	LOC110245844, LOC110245862	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000526	XP_020908001.1, XP_020908093.1, XP_028515757.1	XP_032232433.1, XP_032243179.2, XP_048588215.1, XP_048588218.1, XP_048588583.1, XP_048588788.1, XP_048589019.1	XP_022792548.1, XP_022792554.1, XP_022797787.1, XP_022798355.1	Xe_014217	LOC110246044, LOC110246122, LOC110241987	FALSE	FALSE	NA	TRUE	XP_022798355.1, XP_022792548.1	FALSE	NA	FALSE	NA
OG0000527	XP_020909756.1	XP_032237424.2	XP_022785129.1, XP_022785130.1, XP_022785183.1, XP_022794554.1, XP_022794555.1, XP_022794573.1, XP_022794586.1, XP_022794588.1, XP_022794593.1, XP_022797619.1, XP_022807323.1, XP_022807324.1, XP_022809975.1	NA	LOC110247640	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000528	XP_020912886.1, XP_020912915.2, XP_020912939.1	XP_048586968.1, XP_048587614.1, XP_048587813.1, XP_048587814.1	XP_022783818.1, XP_022783821.1	Xe_017545, Xe_023131, Xe_023155, Xe_023163, Xe_023175, Xe_023176	LOC110250624, LOC110250648, LOC110250669	FALSE	TRUE	Xe_023131	FALSE	NA	FALSE	NA	FALSE	NA
OG0000529	XP_020916544.1, XP_020916593.1, XP_020916594.1, XP_028519445.1, XP_028519449.1, XP_028519450.1	XP_048578577.1, XP_048578766.1	XP_022782973.1, XP_022782995.1, XP_022783007.1, XP_022806491.1	Xe_014375, Xe_014376, Xe_014377	LOC110253934, LOC110253978, LOC110253979, LOC114576622, LOC110253956, LOC110253957	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000530	XP_028518732.1	NA	XP_022781085.1, XP_022781129.1, XP_022785539.1, XP_022793271.1, XP_022793674.1, XP_022793683.1, XP_022798301.1, XP_022800750.1, XP_022802393.1, XP_022803124.1, XP_022804175.1, XP_022805604.1, XP_022807775.1, XP_022810324.1	NA	LOC110251421	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000531	XP_028519386.1	NA	NA	Xe_001041, Xe_001042, Xe_001447, Xe_006457, Xe_006458, Xe_015510, Xe_017277, Xe_019209, Xe_019596, Xe_020105, Xe_020187, Xe_025906, Xe_025907, Xe_026103	LOC114576604	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000532	NA	XP_032227904.1, XP_048576402.1, XP_048577744.1, XP_048581959.1, XP_048586613.1	XP_022788383.1, XP_022791349.1, XP_022792419.1, XP_022793845.1, XP_022793870.1, XP_022798311.1, XP_022799894.1, XP_022801268.1, XP_022810614.1	Xe_025321	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000533	NA	XP_032235503.2	XP_022779668.1, XP_022779684.1, XP_022779701.1, XP_022798755.1, XP_022801575.1, XP_022801873.1, XP_022802106.1, XP_022802120.1, XP_022802123.1, XP_022805644.1, XP_022805811.1, XP_022805815.1, XP_022805976.1, XP_022808102.1	NA	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000534	NA	XP_048583263.1	NA	Xe_001846, Xe_001847, Xe_006269, Xe_008871, Xe_016978, Xe_017052, Xe_017053, Xe_017084, Xe_018321, Xe_019722, Xe_020088, Xe_022731, Xe_025379, Xe_025638	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000535	NA	NA	XP_022778072.1, XP_022778073.1, XP_022784318.1, XP_022784328.1, XP_022786795.1, XP_022786817.1, XP_022786823.1, XP_022807800.1, XP_022807805.1, XP_022807807.1, XP_022808614.1, XP_022808615.1, XP_022810165.1, XP_022810166.1	Xe_005889	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000536	NA	NA	XP_022781043.1, XP_022784567.1, XP_022785039.1, XP_022785044.1, XP_022785046.1, XP_022785098.1, XP_022785116.1, XP_022787052.1, XP_022792729.1, XP_022806487.1, XP_022806488.1, XP_022806489.1, XP_022807652.1, XP_022807654.1, XP_022807655.1	NA	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000537	NA	NA	XP_022810114.1	Xe_005119, Xe_008900, Xe_013741, Xe_018887, Xe_018890, Xe_019042, Xe_019043, Xe_019082, Xe_019083, Xe_019096, Xe_019108, Xe_019114, Xe_019196, Xe_026301	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000538	NA	NA	NA	Xe_000002, Xe_003675, Xe_009012, Xe_011276, Xe_016222, Xe_016997, Xe_017963, Xe_018138, Xe_022574, Xe_023550, Xe_023933, Xe_023940, Xe_025084, Xe_026591, Xe_028625	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000539	NA	NA	NA	Xe_000162, Xe_000163, Xe_001903, Xe_004006, Xe_008752, Xe_022578, Xe_024143, Xe_025308, Xe_025958, Xe_025959, Xe_026233, Xe_026530, Xe_026542, Xe_026611, Xe_027008	NA	FALSE	TRUE	Xe_026530	FALSE	NA	FALSE	NA	FALSE	NA
OG0000540	NA	NA	NA	Xe_000273, Xe_017466, Xe_018125, Xe_019120, Xe_019181, Xe_019307, Xe_021147, Xe_023086, Xe_023615, Xe_024859, Xe_024864, Xe_024865, Xe_025111, Xe_026726, Xe_026781	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000541	NA	NA	NA	Xe_001628, Xe_001765, Xe_002022, Xe_005190, Xe_008799, Xe_009803, Xe_023393, Xe_023404, Xe_024286, Xe_024614, Xe_024891, Xe_025430, Xe_026621, Xe_028596, Xe_028715	NA	FALSE	TRUE	Xe_009803	FALSE	NA	FALSE	NA	FALSE	NA
OG0000542	NA	NA	NA	Xe_001688, Xe_007735, Xe_017787, Xe_021163, Xe_023811, Xe_024422, Xe_025266, Xe_025450, Xe_026831, Xe_026834, Xe_026855, Xe_026882, Xe_026976, Xe_027280, Xe_027401	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000543	NA	NA	NA	Xe_001784, Xe_001785, Xe_001804, Xe_001805, Xe_001806, Xe_001826, Xe_001827, Xe_001828, Xe_014796, Xe_014916, Xe_014917, Xe_014918, Xe_014919, Xe_014920, Xe_014922	NA	FALSE	TRUE	Xe_014918	FALSE	NA	FALSE	NA	FALSE	NA
OG0000544	NA	NA	NA	Xe_001819, Xe_001848, Xe_004381, Xe_006127, Xe_007382, Xe_017625, Xe_017929, Xe_019623, Xe_019803, Xe_023677, Xe_024769, Xe_024770, Xe_025061, Xe_025910, Xe_027078	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000545	NA	NA	NA	Xe_001913, Xe_006192, Xe_006195, Xe_008687, Xe_008696, Xe_011113, Xe_011167, Xe_011183, Xe_015224, Xe_017978, Xe_017981, Xe_025232, Xe_025241, Xe_028782, Xe_028783	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000546	NA	NA	NA	Xe_001921, Xe_006224, Xe_006225, Xe_013275, Xe_013301, Xe_013365, Xe_013371, Xe_018124, Xe_019865, Xe_025488, Xe_025491, Xe_028773, Xe_028775, Xe_028789, Xe_028790	NA	FALSE	TRUE	Xe_028773	FALSE	NA	FALSE	NA	FALSE	NA
OG0000547	NA	NA	NA	Xe_004140, Xe_007014, Xe_011081, Xe_016836, Xe_017820, Xe_017856, Xe_017879, Xe_017880, Xe_017882, Xe_017883, Xe_022472, Xe_023337, Xe_025902, Xe_028435, Xe_028436	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000548	NA	NA	NA	Xe_004252, Xe_007129, Xe_007426, Xe_010234, Xe_012120, Xe_012458, Xe_013352, Xe_013378, Xe_017161, Xe_017967, Xe_019831, Xe_023894, Xe_026291, Xe_027245, Xe_027424	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000549	NA	NA	NA	Xe_004941, Xe_010374, Xe_010377, Xe_016664, Xe_016697, Xe_016702, Xe_016797, Xe_028129, Xe_028141, Xe_028155, Xe_028201, Xe_028209, Xe_028211, Xe_028227, Xe_029161	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000550	NA	NA	NA	Xe_005040, Xe_023057, Xe_027431, Xe_027434, Xe_027435, Xe_027533, Xe_027535, Xe_027536, Xe_027537, Xe_027540, Xe_027617, Xe_027626, Xe_027667, Xe_027668, Xe_027672	NA	FALSE	TRUE	Xe_027535, Xe_027533, Xe_027536, Xe_027672, Xe_027626, Xe_023057	FALSE	NA	FALSE	NA	FALSE	NA
OG0000551	NA	NA	NA	Xe_006714, Xe_006716, Xe_010260, Xe_010261, Xe_010268, Xe_010283, Xe_010753, Xe_010782, Xe_010783, Xe_010785, Xe_010788, Xe_010795, Xe_010796, Xe_010800, Xe_010802	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000552	NA	NA	NA	Xe_008951, Xe_008968, Xe_010603, Xe_012501, Xe_012502, Xe_015288, Xe_017668, Xe_017744, Xe_017745, Xe_019780, Xe_019897, Xe_023817, Xe_024608, Xe_025373, Xe_026075	NA	FALSE	FALSE	NA	FALSE	NA	FALSE	NA	FALSE	NA
OG0000553	NA	NA	NA	Xe_010691, Xe_013410, Xe_014561, Xe_015229, Xe_019544, Xe_023545, Xe_024167, Xe_026141, Xe_026238, Xe_026355, Xe_026561, Xe_026654, Xe_026656, Xe_027232, Xe_029036	NA	FALSE	TRUE	Xe_029036	FALSE	NA	FALSE	NA	FALSE	NA
OG0000554	NA	NA	NA	Xe_013030, Xe_013034, Xe_013089, Xe_013280, Xe_013282, Xe_017403, Xe_017404, Xe_017408, Xe_017409, Xe_017632, Xe_017638, Xe_017642, Xe_017644, Xe_019650, Xe_028968	NA	FALSE	TRUE	Xe_017409, Xe_013089, Xe_017638, Xe_028968, Xe_013034, Xe_013030, Xe_017404	FALSE	NA	FALSE	NA	FALSE	NA
OG0000555	NA	NA	NA	Xe_014984, Xe_014986, Xe_015357, Xe_015359, Xe_015393, Xe_015394, Xe_026732, Xe_026965, Xe_026977, Xe_027009, Xe_027014, Xe_027443, Xe_027444, Xe_027452, Xe_027453	NA	FALSE	TRUE	Xe_015357	FALSE	NA	FALSE	NA	FALSE	NA
