Orthogroup	Species	nvec_longest_isoform	Orthologs
OG0000090	spis_longest_isoform_marker	XP_032240657.1, XP_032226675.2, XP_032226591.1, XP_032229314.1, XP_032234852.1, XP_032227850.1, XP_048583931.1, XP_032240658.2, XP_032227446.2, XP_032223068.2, XP_032241520.2, XP_048588358.1, XP_048584824.1, XP_032235990.1, XP_048588877.1	XP_022810589.1
OG0000090	aip_longest_isoforms	XP_032240657.1, XP_032226675.2, XP_032226591.1, XP_032229314.1, XP_032234852.1, XP_032227850.1, XP_048583931.1, XP_032240658.2, XP_032227446.2, XP_032223068.2, XP_032241520.2, XP_048588358.1, XP_048584824.1, XP_032235990.1, XP_048588877.1	XP_020912990.1, XP_028512978.1, XP_028517608.1, XP_020899465.1
OG0000094	xenia_longest_isoforms	XP_032221897.1, XP_032219552.1, XP_032238256.1, XP_001629396.1, XP_032238574.1	Xe_003703-T1, Xe_026504-T1, Xe_026120-T1, Xe_022992-T1
OG0000094	spis_longest_isoform_marker	XP_032219552.1	XP_022806735.1, XP_022785410.1, XP_022787043.1
OG0000094	aip_longest_isoforms	XP_032219552.1	XP_020901284.1, XP_028519051.1
OG0000094	aip_longest_isoforms	XP_032238256.1	XP_028515841.1
OG0000094	spis_longest_isoform_marker	XP_032238256.1	XP_022808859.1, XP_022796427.1, XP_022782897.1, XP_022789755.1, XP_022800310.1, XP_022786263.1
OG0000094	spis_longest_isoform_marker	XP_001629396.1	XP_022795149.1
OG0000094	aip_longest_isoforms	XP_001629396.1	XP_020893485.1, XP_020894168.1, XP_028518069.1
OG0000094	aip_longest_isoforms	XP_032238574.1	XP_028512507.1, XP_028519620.1
OG0000095	xenia_longest_isoforms	XP_032226970.1, XP_048577299.1, XP_048587702.1, XP_048577095.1	Xe_026450-T1
OG0000095	aip_longest_isoforms	XP_032226970.1, XP_048577299.1	XP_020895949.1
OG0000095	spis_longest_isoform_marker	XP_032226970.1, XP_048577299.1	XP_022796432.1
OG0000095	spis_longest_isoform_marker	XP_048587702.1	XP_022778282.1
OG0000095	aip_longest_isoforms	XP_048577095.1	XP_020908156.1
OG0000095	spis_longest_isoform_marker	XP_048577095.1	XP_022784619.1
OG0000095	spis_longest_isoform_marker	XP_048589971.1	XP_022807277.1, XP_022809213.1, XP_022790233.1
OG0000095	xenia_longest_isoforms	XP_048589971.1	Xe_024958-T1, Xe_025166-T1
OG0000096	spis_longest_isoform_marker	XP_048584327.1, XP_048586071.1, XP_048580231.1, XP_048576579.1, XP_048586813.1, XP_048581559.1, XP_048575637.1, XP_048584239.1, XP_048579077.1, XP_048575756.1, XP_048578502.1, XP_048575573.1, XP_048589255.1, XP_048576692.1, XP_048581736.1, XP_048575818.1, XP_048582245.1, XP_048583982.1, XP_048580835.1, XP_048575576.1, XP_048588040.1, XP_048589358.1, XP_048576868.1, XP_048576602.1, XP_048583469.1, XP_048580817.1, XP_048580471.1, XP_048577544.1, XP_048587500.1, XP_048579653.1, XP_048583069.1, XP_048585273.1, XP_032241217.2	XP_022796783.1
OG0000096	aip_longest_isoforms	XP_048584327.1, XP_048586071.1, XP_048580231.1, XP_048576579.1, XP_048586813.1, XP_048581559.1, XP_048575637.1, XP_048584239.1, XP_048579077.1, XP_048575756.1, XP_048578502.1, XP_048575573.1, XP_048589255.1, XP_048576692.1, XP_048581736.1, XP_048575818.1, XP_048582245.1, XP_048583982.1, XP_048580835.1, XP_048575576.1, XP_048588040.1, XP_048589358.1, XP_048576868.1, XP_048576602.1, XP_048583469.1, XP_048580817.1, XP_048580471.1, XP_048577544.1, XP_048587500.1, XP_048579653.1, XP_048583069.1, XP_048585273.1, XP_032241217.2	XP_020903370.2
OG0000097	xenia_longest_isoforms	XP_048583486.1, XP_048589349.1, XP_048583326.1, XP_048588223.1, XP_048576918.1, XP_048584314.1, XP_048578639.1, XP_048584432.1, XP_048587411.1, XP_048580720.1	Xe_027773-T1
OG0000097	aip_longest_isoforms	XP_048583486.1, XP_048589349.1	XP_020916835.1
OG0000097	spis_longest_isoform_marker	XP_048583326.1, XP_048588223.1, XP_048576918.1, XP_048584314.1, XP_048578639.1, XP_048584432.1, XP_048587411.1, XP_048580720.1	XP_022809877.1, XP_022808934.1, XP_022787476.1
OG0000102	xenia_longest_isoforms	XP_032241030.1, XP_048575513.1, XP_001618166.3, XP_048575516.1, XP_001617661.1, XP_001619732.1, XP_001622883.1, XP_048575515.1, XP_001619042.1, XP_048575510.1, XP_048575514.1, XP_048575512.1, XP_048575511.1, XP_048575519.1, XP_048575517.1, XP_048575518.1, XP_048575522.1, XP_048575521.1, XP_048575523.1, XP_048575526.1, XP_048575520.1, XP_048575524.1, XP_048575525.1, XP_001617561.3, XP_001619031.1, XP_001620466.2	Xe_003885-T1, Xe_004668-T1
OG0000102	spis_longest_isoform_marker	XP_032241030.1	XP_022801281.1
OG0000102	aip_longest_isoforms	XP_032241030.1	XP_020894114.1, XP_020907937.1, XP_020896925.1
OG0000102	spis_longest_isoform_marker	XP_048575513.1, XP_001618166.3, XP_048575516.1, XP_001617661.1, XP_001619732.1, XP_001622883.1, XP_048575515.1, XP_001619042.1, XP_048575510.1, XP_048575514.1, XP_048575512.1, XP_048575511.1, XP_048575519.1, XP_048575517.1, XP_048575518.1, XP_048575522.1, XP_048575521.1, XP_048575523.1, XP_048575526.1, XP_048575520.1, XP_048575524.1, XP_048575525.1, XP_001617561.3, XP_001619031.1, XP_001620466.2	XP_022792397.1, XP_022792396.1
OG0000103	spis_longest_isoform_marker	XP_048590348.1, XP_048590349.1	XP_022806813.1, XP_022806810.1, XP_022806808.1, XP_022806825.1, XP_022806807.1, XP_022806806.1, XP_022778933.1, XP_022778509.1, XP_022778954.1, XP_022780973.1, XP_022809032.1, XP_022806968.1, XP_022807693.1, XP_022802107.1, XP_022807312.1, XP_022807311.1, XP_022802113.1, XP_022780924.1, XP_022800873.1, XP_022780936.1, XP_022781622.1, XP_022781603.1, XP_022792717.1, XP_022806015.1, XP_022806017.1, XP_022778136.1, XP_022805713.1, XP_022806014.1, XP_022781606.1, XP_022781621.1, XP_022792736.1
OG0000103	aip_longest_isoforms	XP_048590348.1, XP_048590349.1	XP_020910854.2
OG0000104	aip_longest_isoforms	XP_048582129.1	XP_028518353.1
OG0000104	xenia_longest_isoforms	XP_048582129.1	Xe_023342-T1, Xe_026617-T1, Xe_006399-T1, Xe_018355-T1, Xe_023965-T1, Xe_026618-T1, Xe_023341-T1, Xe_025226-T1, Xe_025954-T1, Xe_025312-T1, Xe_023340-T1, Xe_024495-T1, Xe_018903-T1, Xe_024351-T1, Xe_026616-T1, Xe_023963-T1, Xe_025953-T1, Xe_018354-T1, Xe_023344-T1, Xe_023836-T1, Xe_025227-T1, Xe_028720-T1, Xe_017903-T1, Xe_019316-T1, Xe_018356-T1, Xe_023343-T1, Xe_023835-T1, Xe_023964-T1, Xe_019317-T1
OG0000104	spis_longest_isoform_marker	XP_048582129.1	XP_022810321.1, XP_022793268.1, XP_022808975.1
OG0000106	spis_longest_isoform_marker	XP_048579014.1, XP_032226700.2, XP_048579708.1, XP_048585746.1, XP_048581568.1, XP_048584302.1, XP_048579115.1, XP_048575932.1, XP_048581679.1, XP_048583973.1, XP_048583853.1, XP_048579322.1, XP_032226631.1, XP_048579706.1, XP_048579709.1, XP_048588347.1, XP_048579704.1, XP_048579707.1, XP_048589564.1, XP_048584301.1, XP_048589043.1, XP_048579365.1, XP_048579055.1, XP_048579701.1, XP_048579700.1, XP_048588346.1, XP_048583971.1, XP_048579113.1, XP_048581689.1	XP_022790797.1
OG0000106	aip_longest_isoforms	XP_048589564.1, XP_048584301.1, XP_048589043.1, XP_048579365.1, XP_048579055.1, XP_048579701.1, XP_048579700.1, XP_048588346.1, XP_048583971.1, XP_048579113.1	XP_028515930.1
OG0000106	aip_longest_isoforms	XP_048581689.1	XP_028512605.1, XP_020900646.1
OG0000113	spis_longest_isoform_marker	XP_048587654.1, XP_032228870.1, XP_048588307.1, XP_048586205.1, XP_048589833.1, XP_048583718.1	XP_022777782.1
OG0000113	aip_longest_isoforms	XP_048587654.1, XP_032228870.1	XP_028519078.1
OG0000113	aip_longest_isoforms	XP_048588307.1	XP_028516108.1
OG0000113	aip_longest_isoforms	XP_048586205.1	XP_020894700.1, XP_028518740.1
OG0000113	aip_longest_isoforms	XP_048589833.1, XP_048583718.1	XP_028516976.1, XP_028518738.1, XP_028514323.1, XP_028518355.1
OG0000114	xenia_longest_isoforms	XP_048581886.1, XP_032235722.1, XP_048586207.1, XP_048582750.1	Xe_000928-T1
OG0000114	spis_longest_isoform_marker	XP_048581886.1, XP_032235722.1, XP_048586207.1, XP_048582750.1	XP_022779679.1
OG0000114	aip_longest_isoforms	XP_048581886.1	XP_020915790.1
OG0000114	aip_longest_isoforms	XP_032235722.1	XP_028512950.1
OG0000114	aip_longest_isoforms	XP_048586207.1, XP_048582750.1	XP_028514676.1
OG0000115	xenia_longest_isoforms	XP_048581275.1, XP_048581279.1	Xe_006330-T1
OG0000115	spis_longest_isoform_marker	XP_048581275.1	XP_022790071.1, XP_022790073.1, XP_022790076.1
OG0000115	aip_longest_isoforms	XP_048581279.1	XP_020912349.1
OG0000116	xenia_longest_isoforms	XP_048579254.1	Xe_024930-T1
OG0000116	xenia_longest_isoforms	XP_048577300.1, XP_048577295.1, XP_048578208.1, XP_048578219.1, XP_048578192.1, XP_048578198.1, XP_048578203.1, XP_048578206.1, XP_032228321.1, XP_048578200.1, XP_048578196.1, XP_048578194.1, XP_048578214.1, XP_048578010.1, XP_048577285.1, XP_001624668.2, XP_048577289.1, XP_048577287.1, XP_048577564.1, XP_048578181.1, XP_048578176.1, XP_048578185.1, XP_048578188.1, XP_048578217.1, XP_048578080.1, XP_048577282.1, XP_048577411.1, XP_032238173.2, XP_048577283.1	Xe_027243-T3
OG0000117	spis_longest_isoform_marker	XP_048588474.1	XP_022784578.1, XP_022807125.1, XP_022800886.1, XP_022809632.1, XP_022807334.1, XP_022807335.1, XP_022800743.1, XP_022800874.1, XP_022809633.1, XP_022777667.1, XP_022793085.1, XP_022809631.1, XP_022807116.1, XP_022777510.1, XP_022793077.1, XP_022809634.1, XP_022809629.1, XP_022800742.1, XP_022808788.1, XP_022796407.1, XP_022809440.1, XP_022800042.1, XP_022802711.1, XP_022793681.1, XP_022806729.1, XP_022793280.1, XP_022793673.1, XP_022803126.1, XP_022803127.1, XP_022793689.1, XP_022793275.1
OG0000127	xenia_longest_isoforms	XP_048588392.1, XP_032231638.1, XP_048590202.1	Xe_029046-T1, Xe_028089-T1
OG0000127	spis_longest_isoform_marker	XP_048588392.1	XP_022777903.1, XP_022777599.1, XP_022777514.1, XP_022800883.1, XP_022784275.1, XP_022795035.1, XP_022799901.1, XP_022809457.1, XP_022777882.1, XP_022802285.1, XP_022808012.1, XP_022807622.1, XP_022794378.1, XP_022777982.1, XP_022783261.1, XP_022800154.1, XP_022810632.1, XP_022798021.1, XP_022799891.1, XP_022795526.1, XP_022784021.1, XP_022809736.1, XP_022777425.1, XP_022789515.1, XP_022809570.1
OG0000127	spis_longest_isoform_marker	XP_032231638.1, XP_048590202.1	XP_022784290.1
OG0000134	aip_longest_isoforms	XP_032229984.2	XP_020914072.1, XP_020892069.1
OG0000134	spis_longest_isoform_marker	XP_032229984.2	XP_022804524.1, XP_022805387.1
OG0000135	spis_longest_isoform_marker	XP_001626407.3	XP_022809147.1
OG0000135	aip_longest_isoforms	XP_001619847.2	XP_020892077.1
OG0000135	spis_longest_isoform_marker	XP_001619847.2	XP_022801335.1, XP_022805995.1, XP_022799386.1, XP_022795977.1, XP_022803082.1, XP_022803084.1, XP_022803073.1, XP_022808738.1, XP_022800128.1, XP_022809907.1, XP_022803039.1, XP_022808737.1, XP_022795988.1, XP_022799407.1, XP_022803074.1, XP_022803080.1, XP_022803081.1, XP_022803040.1, XP_022808870.1, XP_022803038.1, XP_022803036.1, XP_022799056.1, XP_022799073.1, XP_022799053.1, XP_022801334.1, XP_022803075.1
OG0000136	aip_longest_isoforms	XP_001635246.2	XP_028518944.1, XP_020916833.2, XP_020912162.1, XP_020892306.1, XP_020896412.1, XP_028513728.1, XP_020896418.1, XP_020896377.1, XP_020896376.1, XP_020913776.2, XP_020896378.1, XP_020892987.1, XP_020896380.1, XP_020904082.1, XP_028518596.1, XP_028513746.1, XP_020896372.1, XP_020896354.2, XP_020896379.1, XP_028513718.1, XP_020896382.1, XP_020896381.1, XP_020907761.1, XP_028516988.1, XP_028512585.1, XP_020897041.1, XP_028518781.1, XP_028518780.1, XP_020906454.1
OG0000137	spis_longest_isoform_marker	XP_001626634.3	XP_022790558.1, XP_022796475.1
OG0000137	aip_longest_isoforms	XP_001626634.3	XP_028515033.1, XP_020895069.2, XP_028518769.1, XP_020907931.2, XP_028515034.1, XP_028513307.1, XP_020897477.1, XP_028515024.1, XP_020901011.1, XP_020894709.1, XP_020901019.2, XP_020915486.1, XP_020912488.1, XP_028519154.1, XP_028519202.1, XP_020906423.2, XP_020911804.1, XP_020911761.1, XP_020913959.1, XP_028518574.1, XP_020899307.1, XP_020913953.1, XP_020894695.2, XP_020894568.1, XP_028518105.1, XP_020895081.1, XP_028518768.1
OG0000138	xenia_longest_isoforms	XP_048588475.1, XP_048588116.1	Xe_025214-T1
OG0000138	aip_longest_isoforms	XP_048588475.1	XP_020914384.2, XP_020898269.1
OG0000138	aip_longest_isoforms	XP_048588116.1	XP_028518373.1, XP_028516685.1, XP_028516687.1, XP_020907667.1, XP_028517264.1, XP_020911519.1, XP_028518374.1, XP_020907046.1, XP_028516686.1, XP_028516689.1, XP_028516690.1, XP_028516286.1, XP_028516688.1, XP_020897152.1, XP_028516691.1, XP_028514177.1, XP_028516696.1, XP_020912637.1
OG0000140	xenia_longest_isoforms	XP_048577480.1, XP_032219423.2	Xe_016402-T1, Xe_016395-T1, Xe_016391-T1, Xe_016403-T1, Xe_016387-T1, Xe_016397-T1, Xe_016394-T1, Xe_016404-T1, Xe_016393-T1, Xe_010643-T1, Xe_010641-T1, Xe_010638-T1, Xe_010640-T1, Xe_010631-T1
OG0000140	spis_longest_isoform_marker	XP_048577480.1, XP_032219423.2	XP_022795883.1
OG0000140	aip_longest_isoforms	XP_048577480.1, XP_032219423.2	XP_020914237.1
OG0000140	xenia_longest_isoforms	XP_032220118.1	Xe_016405-T1, Xe_016399-T1
OG0000140	aip_longest_isoforms	XP_032220118.1	XP_028517430.1
OG0000140	xenia_longest_isoforms	XP_048586192.1	Xe_017549-T1
OG0000140	spis_longest_isoform_marker	XP_048586192.1	XP_022804219.1
OG0000142	xenia_longest_isoforms	XP_048576718.1	Xe_007757-T1, Xe_001618-T1, Xe_022985-T1, Xe_023091-T1, Xe_022838-T1, Xe_008810-T1, Xe_001399-T1, Xe_025265-T1, Xe_019579-T1, Xe_023230-T1, Xe_023225-T1, Xe_017473-T1, Xe_025904-T1, Xe_026587-T1, Xe_028401-T1, Xe_023211-T1, Xe_026677-T1, Xe_023149-T1, Xe_022839-T1, Xe_017050-T1, Xe_010413-T1, Xe_001400-T1, Xe_028366-T1, Xe_017518-T1, Xe_022993-T1, Xe_023090-T1, Xe_022984-T1, Xe_025264-T1, Xe_011051-T1
OG0000150	xenia_longest_isoforms	XP_032231438.2, XP_032233701.2, XP_001631296.3, XP_048588537.1, XP_048588345.1	Xe_019844-T1, Xe_019846-T1
OG0000150	spis_longest_isoform_marker	XP_032231438.2, XP_032233701.2, XP_001631296.3, XP_048588537.1, XP_048588345.1	XP_022807316.1, XP_022785191.1, XP_022778296.1, XP_022779083.1, XP_022779170.1, XP_022800381.1, XP_022798827.1
OG0000150	aip_longest_isoforms	XP_032231438.2, XP_032233701.2, XP_001631296.3, XP_048588537.1, XP_048588345.1	XP_020903637.1, XP_028512714.1, XP_028512715.1, XP_028512716.1, XP_020899935.1, XP_020907925.1, XP_028516924.1, XP_020907936.2, XP_020907935.2, XP_020892519.1, XP_020892547.2, XP_028512720.1, XP_020892517.2, XP_020892515.1, XP_020892548.1
OG0000152	xenia_longest_isoforms	XP_001631485.3, XP_048575382.1	Xe_009380-T1, Xe_009407-T1, Xe_009389-T1, Xe_009401-T1, Xe_009385-T1, Xe_009376-T1, Xe_009400-T1, Xe_009397-T1, Xe_023852-T1, Xe_009398-T1, Xe_009394-T1, Xe_009379-T1, Xe_009383-T1, Xe_009377-T1, Xe_009390-T1, Xe_009393-T1, Xe_009399-T1, Xe_009375-T1
OG0000152	spis_longest_isoform_marker	XP_001631485.3	XP_022805962.1, XP_022805958.1
OG0000152	aip_longest_isoforms	XP_001631485.3	XP_020897702.1, XP_020897700.1, XP_020897699.1, XP_028514147.1, XP_020913517.1
OG0000152	spis_longest_isoform_marker	XP_048575382.1	XP_022797344.1
OG0000162	xenia_longest_isoforms	XP_048590634.1, XP_032219066.1, XP_032235644.2, XP_032237940.2, XP_032225381.1, XP_032227500.1	Xe_001129-T1, Xe_001136-T1, Xe_001133-T1, Xe_001131-T1, Xe_001138-T1, Xe_001139-T1, Xe_001132-T1, Xe_001130-T1, Xe_001145-T1, Xe_001144-T1, Xe_001142-T1, Xe_004730-T1
OG0000162	spis_longest_isoform_marker	XP_032235644.2	XP_022804700.1, XP_022804701.1
OG0000162	aip_longest_isoforms	XP_032237940.2, XP_032225381.1, XP_032227500.1	XP_028515205.1, XP_020901626.1
OG0000163	xenia_longest_isoforms	XP_001638509.2, XP_032232756.1, XP_032220365.2, XP_001633192.1, XP_048586491.1, XP_048582846.1, XP_032219169.2, XP_032221219.2	Xe_015814-T1
OG0000163	aip_longest_isoforms	XP_032232756.1	XP_028514858.1
OG0000163	spis_longest_isoform_marker	XP_032220365.2	XP_022792261.1
OG0000163	aip_longest_isoforms	XP_032220365.2	XP_020912930.1
OG0000163	spis_longest_isoform_marker	XP_001633192.1	XP_022800549.1
OG0000163	spis_longest_isoform_marker	XP_048586491.1	XP_022787375.1
OG0000163	aip_longest_isoforms	XP_048586491.1	XP_020893539.1, XP_020893184.1
OG0000163	spis_longest_isoform_marker	XP_048582846.1	XP_022787683.1, XP_022806390.1, XP_022798127.1
OG0000163	aip_longest_isoforms	XP_048582846.1	XP_028517451.1
OG0000163	spis_longest_isoform_marker	XP_032219169.2	XP_022787235.1
OG0000163	aip_longest_isoforms	XP_032219169.2	XP_028514287.1, XP_028514291.1
OG0000163	spis_longest_isoform_marker	XP_032221219.2	XP_022802271.1, XP_022805913.1
OG0000163	aip_longest_isoforms	XP_032221219.2	XP_020897957.1
OG0000164	xenia_longest_isoforms	XP_048588070.1	Xe_002081-T1
OG0000164	spis_longest_isoform_marker	XP_048588070.1	XP_022779081.1
OG0000164	aip_longest_isoforms	XP_048588070.1	XP_020908014.1
OG0000164	spis_longest_isoform_marker	XP_001640303.2	XP_022805424.1
OG0000164	aip_longest_isoforms	XP_001640303.2	XP_020898942.1
OG0000164	xenia_longest_isoforms	XP_001623512.2, XP_032220434.2	Xe_020411-T1
OG0000164	spis_longest_isoform_marker	XP_001623512.2	XP_022781487.1
OG0000164	aip_longest_isoforms	XP_001623512.2	XP_028515383.1, XP_020902199.1
OG0000164	spis_longest_isoform_marker	XP_032220434.2	XP_022802074.1
OG0000164	aip_longest_isoforms	XP_032220434.2	XP_020917029.1
OG0000164	xenia_longest_isoforms	XP_048583999.1, XP_001637706.3, XP_048584057.1	Xe_019771-T1, Xe_019772-T1, Xe_019774-T1, Xe_020756-T1
OG0000164	aip_longest_isoforms	XP_048583999.1	XP_020914309.1
OG0000164	spis_longest_isoform_marker	XP_048583999.1	XP_022780400.1
OG0000164	spis_longest_isoform_marker	XP_001637706.3, XP_048584057.1	XP_022780423.1, XP_022780354.1
OG0000164	aip_longest_isoforms	XP_001637706.3	XP_020904868.1
OG0000164	aip_longest_isoforms	XP_048584057.1	XP_020914410.2
OG0000165	xenia_longest_isoforms	XP_048587973.1, XP_032237984.2, XP_048587974.1, XP_048583480.1, XP_032218166.2	Xe_015363-T1
OG0000165	aip_longest_isoforms	XP_048587973.1, XP_032237984.2, XP_048587974.1	XP_020906559.1
OG0000165	spis_longest_isoform_marker	XP_048587973.1, XP_032237984.2, XP_048587974.1	XP_022786570.1
OG0000165	spis_longest_isoform_marker	XP_048583480.1, XP_032218166.2	XP_022807096.1, XP_022807095.1, XP_022807101.1, XP_022804303.1, XP_022804319.1, XP_022807100.1, XP_022807103.1
OG0000165	aip_longest_isoforms	XP_048583480.1	XP_028516681.1, XP_020907018.2, XP_020901461.1, XP_020916020.1
OG0000165	aip_longest_isoforms	XP_032218166.2	XP_020908170.1, XP_020910129.1, XP_020901632.1, XP_020901633.1, XP_020901634.1, XP_020901630.1, XP_028515202.1
OG0000167	xenia_longest_isoforms	XP_001640494.1	Xe_015085-T1, Xe_003690-T1, Xe_015082-T1, Xe_015079-T1, Xe_015083-T1, Xe_026780-T1, Xe_015081-T1, Xe_015078-T1, Xe_005563-T1, Xe_015086-T1
OG0000167	spis_longest_isoform_marker	XP_001640494.1	XP_022810602.1, XP_022805493.1, XP_022778859.1, XP_022805494.1, XP_022777958.1, XP_022800150.1, XP_022810022.1
OG0000167	aip_longest_isoforms	XP_001640494.1	XP_028518815.1, XP_028518449.1, XP_020916895.1, XP_028518811.1, XP_028518279.1, XP_020904558.1, XP_020904559.2, XP_028518390.1, XP_020912726.1, XP_028515180.1
OG0000170	xenia_longest_isoforms	XP_032235111.2, XP_048579142.1, XP_001636151.1, XP_032218507.2	Xe_008530-T1
OG0000170	spis_longest_isoform_marker	XP_032235111.2, XP_048579142.1, XP_001636151.1	XP_022786114.1
OG0000170	spis_longest_isoform_marker	XP_032218507.2	XP_022789830.1, XP_022801488.1, XP_022802884.1, XP_022809296.1, XP_022808686.1, XP_022809290.1, XP_022787698.1, XP_022787697.1, XP_022802879.1, XP_022809289.1, XP_022810556.1, XP_022802878.1, XP_022809295.1, XP_022810558.1, XP_022802890.1, XP_022806074.1, XP_022783916.1, XP_022783946.1, XP_022793438.1, XP_022805629.1, XP_022793468.1
OG0000174	xenia_longest_isoforms	XP_048587454.1, XP_048576611.1, XP_048576612.1, XP_048576613.1, XP_048586637.1, XP_032228291.1, XP_048581982.1, XP_048576221.1, XP_048577802.1, XP_048583212.1, XP_048583125.1, XP_048589471.1	Xe_029133-T1
OG0000174	aip_longest_isoforms	XP_048587454.1, XP_048576611.1, XP_048576612.1, XP_048576613.1, XP_048586637.1, XP_032228291.1	XP_020909861.1, XP_020893302.1
OG0000174	spis_longest_isoform_marker	XP_048587454.1, XP_048576611.1, XP_048576612.1, XP_048576613.1, XP_048586637.1	XP_022808177.1, XP_022803789.1, XP_022804265.1, XP_022795686.1, XP_022789245.1
OG0000174	spis_longest_isoform_marker	XP_032228291.1	XP_022797183.1, XP_022794460.1, XP_022794443.1, XP_022784079.1
OG0000174	spis_longest_isoform_marker	XP_048581982.1, XP_048576221.1, XP_048577802.1, XP_048583212.1, XP_048583125.1, XP_048589471.1	XP_022802712.1
OG0000175	aip_longest_isoforms	XP_032234733.1	XP_028517102.1, XP_020911257.1, XP_028517678.1, XP_028518693.1, XP_020908467.1, XP_028517676.1, XP_028514896.1, XP_020900599.2, XP_020900589.1, XP_028514897.1, XP_020910254.1, XP_020911256.2, XP_028514895.1, XP_028517953.1, XP_020911255.2, XP_028513707.1, XP_020916592.2, XP_020916568.2, XP_020916572.1, XP_028519447.1, XP_028519448.1, XP_020907353.2, XP_020895227.1, XP_028513666.1, XP_028513717.1, XP_020898035.2
OG0000181	xenia_longest_isoforms	XP_001638956.3, XP_048588401.1, XP_048582912.1, XP_048588343.1, XP_048580978.1, XP_048580686.1, XP_048588082.1, XP_048586376.1	Xe_025654-T1
OG0000181	spis_longest_isoform_marker	XP_001638956.3	XP_022786586.1
OG0000181	aip_longest_isoforms	XP_001638956.3	XP_020897887.1
OG0000181	spis_longest_isoform_marker	XP_048588401.1, XP_048582912.1, XP_048588343.1	XP_022786608.1, XP_022786602.1, XP_022804399.1, XP_022786603.1
OG0000181	aip_longest_isoforms	XP_048588401.1, XP_048582912.1, XP_048588343.1	XP_020911425.1
OG0000181	spis_longest_isoform_marker	XP_048580978.1	XP_022798188.1
OG0000181	aip_longest_isoforms	XP_048580978.1	XP_020891878.1, XP_028513247.1, XP_028519228.1
OG0000181	aip_longest_isoforms	XP_048580686.1, XP_048588082.1, XP_048586376.1	XP_020903271.1, XP_028514237.1
OG0000182	xenia_longest_isoforms	XP_032223360.1, XP_032220100.1, XP_048587566.1, XP_048579162.1, XP_032229666.2	Xe_008166-T1
