Orthogroup	Species	xenia_longest_isoforms	Orthologs
OG0000020	spis_longest_isoform_marker	Xe_014937-T1	XP_022778885.1, XP_022795107.1, XP_022795225.1, XP_022808000.1, XP_022778242.1, XP_022778534.1, XP_022777770.1, XP_022789061.1, XP_022795108.1, XP_022802525.1, XP_022798568.1, XP_022787623.1, XP_022787576.1, XP_022807163.1, XP_022778083.1, XP_022806930.1, XP_022778862.1, XP_022778353.1, XP_022809668.1, XP_022790393.1, XP_022778856.1, XP_022798954.1, XP_022777774.1, XP_022787615.1, XP_022787620.1, XP_022809095.1, XP_022799779.1, XP_022807939.1, XP_022789300.1, XP_022807937.1, XP_022787575.1, XP_022795109.1, XP_022787614.1, XP_022787621.1, XP_022808213.1, XP_022799415.1, XP_022779219.1, XP_022791970.1, XP_022797219.1, XP_022804965.1, XP_022809559.1, XP_022784317.1, XP_022809897.1, XP_022789568.1, XP_022808949.1, XP_022808912.1, XP_022808900.1, XP_022809967.1, XP_022792365.1, XP_022803022.1, XP_022790431.1, XP_022806091.1, XP_022794269.1, XP_022799597.1, XP_022807167.1, XP_022807065.1, XP_022795054.1, XP_022807186.1, XP_022777935.1, XP_022777735.1, XP_022802204.1, XP_022802498.1, XP_022805634.1, XP_022789049.1, XP_022791369.1, XP_022779208.1
OG0000029	spis_longest_isoform_marker	Xe_027690-T1, Xe_027700-T1, Xe_027721-T1, Xe_028003-T1, Xe_028005-T1	XP_022777551.1, XP_022797811.1, XP_022790310.1, XP_022808045.1, XP_022808048.1, XP_022808043.1, XP_022799048.1, XP_022810564.1, XP_022809821.1, XP_022808257.1, XP_022791160.1, XP_022791158.1, XP_022791408.1, XP_022793202.1, XP_022793200.1, XP_022787435.1, XP_022808046.1, XP_022805568.1, XP_022804046.1, XP_022801427.1, XP_022810563.1, XP_022806740.1, XP_022806741.1, XP_022804035.1, XP_022777664.1, XP_022778591.1, XP_022784717.1, XP_022784725.1, XP_022786258.1, XP_022805209.1, XP_022778203.1, XP_022790311.1, XP_022778556.1, XP_022801739.1, XP_022801735.1, XP_022792340.1, XP_022786217.1, XP_022800827.1, XP_022786251.1, XP_022808654.1, XP_022808652.1, XP_022805567.1, XP_022805575.1, XP_022791341.1, XP_022810345.1, XP_022800829.1, XP_022809347.1, XP_022798462.1, XP_022777799.1, XP_022809396.1, XP_022804043.1, XP_022809398.1, XP_022808888.1, XP_022808656.1
OG0000031	aip_longest_isoforms	Xe_028329-T1, Xe_011577-T1, Xe_018919-T1, Xe_019182-T1, Xe_019490-T1, Xe_019443-T1, Xe_013369-T1, Xe_019223-T1, Xe_019132-T1, Xe_019207-T1, Xe_018853-T1, Xe_019088-T1, Xe_019028-T1, Xe_025110-T1, Xe_018850-T1, Xe_019220-T1, Xe_019143-T1, Xe_016668-T1, Xe_019099-T1, Xe_019103-T1, Xe_019229-T1, Xe_019027-T1, Xe_019294-T1, Xe_014002-T1, Xe_028843-T1, Xe_000334-T1, Xe_013978-T1, Xe_019521-T1, Xe_007843-T1, Xe_019563-T1, Xe_012041-T1, Xe_014237-T1, Xe_014267-T1, Xe_012075-T1, Xe_012375-T1, Xe_018553-T1, Xe_010179-T1, Xe_002873-T1, Xe_012507-T1, Xe_014096-T1, Xe_017979-T1, Xe_017980-T1, Xe_025240-T1, Xe_012690-T1, Xe_011168-T1, Xe_011114-T1, Xe_011184-T1, Xe_000336-T1, Xe_003937-T1, Xe_029001-T1, Xe_006215-T1, Xe_001912-T1, Xe_001917-T1, Xe_013305-T1, Xe_001925-T1	XP_020914234.1
OG0000031	nvec_longest_isoform	Xe_028329-T1, Xe_011577-T1, Xe_018919-T1, Xe_019182-T1, Xe_019490-T1, Xe_019443-T1, Xe_013369-T1, Xe_019223-T1, Xe_019132-T1, Xe_019207-T1, Xe_018853-T1, Xe_019088-T1, Xe_019028-T1, Xe_025110-T1, Xe_018850-T1, Xe_019220-T1, Xe_019143-T1, Xe_016668-T1, Xe_019099-T1, Xe_019103-T1, Xe_019229-T1, Xe_019027-T1, Xe_019294-T1, Xe_014002-T1, Xe_028843-T1, Xe_000334-T1, Xe_013978-T1, Xe_019521-T1, Xe_007843-T1, Xe_019563-T1, Xe_012041-T1, Xe_014237-T1, Xe_014267-T1, Xe_012075-T1, Xe_012375-T1, Xe_018553-T1, Xe_010179-T1, Xe_002873-T1, Xe_012507-T1, Xe_014096-T1, Xe_017979-T1, Xe_017980-T1, Xe_025240-T1, Xe_012690-T1, Xe_011168-T1, Xe_011114-T1, Xe_011184-T1, Xe_000336-T1, Xe_003937-T1, Xe_029001-T1, Xe_006215-T1, Xe_001912-T1, Xe_001917-T1, Xe_013305-T1, Xe_001925-T1	XP_048575684.1
OG0000031	spis_longest_isoform_marker	Xe_028329-T1, Xe_011577-T1, Xe_018919-T1, Xe_019182-T1, Xe_019490-T1, Xe_019443-T1, Xe_013369-T1, Xe_019223-T1, Xe_019132-T1, Xe_019207-T1, Xe_018853-T1, Xe_019088-T1, Xe_019028-T1, Xe_025110-T1, Xe_018850-T1, Xe_019220-T1, Xe_019143-T1, Xe_016668-T1, Xe_019099-T1, Xe_019103-T1, Xe_019229-T1, Xe_019027-T1, Xe_019294-T1, Xe_014002-T1, Xe_028843-T1, Xe_000334-T1, Xe_013978-T1, Xe_019521-T1, Xe_007843-T1, Xe_019563-T1, Xe_012041-T1, Xe_014237-T1, Xe_014267-T1, Xe_012075-T1, Xe_012375-T1, Xe_018553-T1, Xe_010179-T1, Xe_002873-T1, Xe_012507-T1, Xe_014096-T1, Xe_017979-T1, Xe_017980-T1, Xe_025240-T1, Xe_012690-T1, Xe_011168-T1, Xe_011114-T1, Xe_011184-T1, Xe_000336-T1, Xe_003937-T1, Xe_029001-T1, Xe_006215-T1, Xe_001912-T1, Xe_001917-T1, Xe_013305-T1, Xe_001925-T1	XP_022794560.1
OG0000034	spis_longest_isoform_marker	Xe_026133-T1, Xe_007324-T1, Xe_011919-T1, Xe_011504-T1, Xe_006240-T1, Xe_020816-T1, Xe_022482-T1, Xe_026192-T1, Xe_023985-T1, Xe_016715-T1, Xe_003227-T1, Xe_023893-T1, Xe_011920-T1, Xe_020815-T1, Xe_022483-T1, Xe_025036-T1, Xe_010757-T1, Xe_011182-T1, Xe_019189-T1, Xe_011156-T1, Xe_001462-T1, Xe_011102-T1, Xe_011149-T1, Xe_025249-T1, Xe_028761-T1, Xe_006244-T1, Xe_003197-T1, Xe_003200-T1, Xe_001463-T1, Xe_028792-T1, Xe_028608-T1, Xe_011140-T1, Xe_011103-T1, Xe_017520-T1, Xe_010280-T1, Xe_010770-T1, Xe_023910-T1, Xe_011087-T1, Xe_023801-T1, Xe_029158-T1, Xe_029113-T1, Xe_010756-T1, Xe_028786-T1, Xe_023802-T1, Xe_008724-T1, Xe_008688-T1, Xe_024986-T1, Xe_011137-T1, Xe_025077-T1, Xe_026132-T1, Xe_028850-T1, Xe_000560-T1, Xe_007325-T1, Xe_011505-T1, Xe_006239-T1	XP_022803132.1
OG0000035	aip_longest_isoforms	Xe_003214-T1	XP_020914388.1, XP_020904729.1
OG0000035	nvec_longest_isoform	Xe_003214-T1	XP_048585684.1, XP_048585982.1
OG0000035	aip_longest_isoforms	Xe_022506-T1, Xe_023372-T1, Xe_024235-T1, Xe_006417-T1, Xe_006948-T1, Xe_003622-T1, Xe_023364-T1, Xe_005971-T1, Xe_017046-T1, Xe_017731-T1, Xe_006658-T1, Xe_025535-T1, Xe_023366-T1, Xe_019373-T1, Xe_004015-T1, Xe_014881-T1, Xe_006448-T1, Xe_020067-T1, Xe_028542-T1, Xe_004066-T1, Xe_025200-T1, Xe_006198-T1, Xe_004100-T1, Xe_028318-T1, Xe_028521-T1, Xe_025253-T1, Xe_024833-T1, Xe_028546-T1, Xe_027470-T1, Xe_021021-T1, Xe_028055-T1, Xe_010278-T1, Xe_024238-T1, Xe_019152-T1, Xe_024371-T1, Xe_019488-T1, Xe_008930-T1, Xe_026218-T1, Xe_020066-T1, Xe_018394-T1, Xe_026368-T1, Xe_021228-T1, Xe_021236-T1, Xe_021963-T1, Xe_023368-T1, Xe_018863-T1, Xe_006937-T1, Xe_022461-T1	XP_028517288.1
OG0000038	spis_longest_isoform_marker	Xe_021297-T1	XP_022809724.1, XP_022797238.1, XP_022788576.1
OG0000038	aip_longest_isoforms	Xe_021297-T1	XP_020897020.1, XP_020904326.1, XP_028516362.1, XP_020907536.2, XP_020907549.1, XP_020917754.1, XP_020917750.1, XP_020917755.1, XP_028512441.1, XP_028519400.1, XP_020917713.1, XP_028512432.1, XP_020916387.2, XP_028512439.1, XP_020905049.1, XP_028512703.1, XP_020906682.1, XP_020904408.1, XP_028515978.1, XP_020907914.1, XP_028519455.1, XP_020916577.1, XP_020916576.1, XP_020916579.1, XP_028514686.1, XP_028514680.1, XP_028514681.1, XP_020899798.1, XP_020899800.1, XP_020899792.1, XP_020899796.1, XP_020899794.2, XP_020899793.2, XP_020906714.1, XP_020906712.1, XP_020916308.1, XP_020906378.2, XP_020906379.2, XP_020906359.1, XP_028516477.1, XP_020906358.2, XP_020892699.1, XP_020892722.1, XP_020910407.1, XP_020910416.1, XP_020917603.1, XP_020906751.1
OG0000039	aip_longest_isoforms	Xe_025402-T1	XP_020909873.1, XP_028514906.1
OG0000039	nvec_longest_isoform	Xe_025402-T1	XP_032242158.1
OG0000039	spis_longest_isoform_marker	Xe_025402-T1	XP_022797148.1, XP_022797152.1
OG0000039	nvec_longest_isoform	Xe_016238-T1, Xe_004328-T1, Xe_016236-T1, Xe_016248-T1, Xe_016125-T1, Xe_009800-T1, Xe_016259-T1, Xe_016263-T1, Xe_025403-T1, Xe_015918-T1, Xe_017319-T1, Xe_012840-T1, Xe_027110-T1, Xe_015906-T1, Xe_015913-T1, Xe_015835-T1, Xe_015836-T1, Xe_016118-T1, Xe_016224-T1, Xe_015834-T1, Xe_016251-T1, Xe_016241-T1, Xe_016121-T1, Xe_016120-T1, Xe_016229-T1, Xe_016223-T1, Xe_015917-T1, Xe_016239-T1, Xe_016250-T1, Xe_016124-T1, Xe_016117-T1, Xe_016122-T1, Xe_015907-T1, Xe_016261-T1, Xe_016225-T1, Xe_016230-T1, Xe_016260-T1, Xe_016231-T1, Xe_016226-T1	XP_032242156.1, XP_032242159.2
OG0000039	aip_longest_isoforms	Xe_016238-T1, Xe_004328-T1, Xe_016236-T1, Xe_016248-T1, Xe_016125-T1, Xe_009800-T1, Xe_016259-T1, Xe_016263-T1, Xe_025403-T1, Xe_015918-T1, Xe_017319-T1, Xe_012840-T1, Xe_027110-T1, Xe_015906-T1, Xe_015913-T1, Xe_015835-T1, Xe_015836-T1, Xe_016118-T1, Xe_016224-T1, Xe_015834-T1, Xe_016251-T1, Xe_016241-T1, Xe_016121-T1, Xe_016120-T1, Xe_016229-T1, Xe_016223-T1, Xe_015917-T1, Xe_016239-T1, Xe_016250-T1, Xe_016124-T1, Xe_016117-T1, Xe_016122-T1, Xe_015907-T1, Xe_016261-T1, Xe_016225-T1, Xe_016230-T1, Xe_016260-T1, Xe_016231-T1, Xe_016226-T1	XP_028517518.1, XP_028515588.1
OG0000039	spis_longest_isoform_marker	Xe_016238-T1, Xe_004328-T1, Xe_016236-T1, Xe_016248-T1, Xe_016125-T1, Xe_009800-T1, Xe_016259-T1, Xe_016263-T1, Xe_025403-T1, Xe_015918-T1, Xe_017319-T1, Xe_012840-T1, Xe_027110-T1, Xe_015906-T1, Xe_015913-T1, Xe_015835-T1, Xe_015836-T1, Xe_016118-T1, Xe_016224-T1, Xe_015834-T1, Xe_016251-T1, Xe_016241-T1, Xe_016121-T1, Xe_016120-T1, Xe_016229-T1, Xe_016223-T1, Xe_015917-T1, Xe_016239-T1, Xe_016250-T1, Xe_016124-T1, Xe_016117-T1, Xe_016122-T1, Xe_015907-T1, Xe_016261-T1, Xe_016225-T1, Xe_016230-T1, Xe_016260-T1, Xe_016231-T1, Xe_016226-T1	XP_022807789.1, XP_022807788.1
OG0000044	spis_longest_isoform_marker	Xe_002591-T1	XP_022807460.1, XP_022807456.1, XP_022787251.1, XP_022787222.1, XP_022787224.1, XP_022787223.1, XP_022787250.1, XP_022804938.1, XP_022808996.1, XP_022810500.1, XP_022799692.1, XP_022808400.1, XP_022808895.1, XP_022809000.1, XP_022808927.1, XP_022806681.1, XP_022799088.1, XP_022805155.1, XP_022809851.1, XP_022777813.1, XP_022803796.1, XP_022778927.1, XP_022803797.1, XP_022810307.1, XP_022786569.1
OG0000044	aip_longest_isoforms	Xe_002591-T1	XP_028516010.1, XP_020911103.1, XP_020897277.2, XP_020907890.2, XP_020912868.2, XP_020912861.2, XP_020902857.2, XP_028518447.1, XP_028515600.1, XP_020916653.2, XP_020900414.2, XP_020907891.1, XP_028517870.1, XP_028517873.1, XP_020907884.2, XP_028519493.1, XP_028518810.1, XP_028518448.1, XP_028514228.1, XP_020907892.1, XP_020907893.1, XP_028516009.1
OG0000047	aip_longest_isoforms	Xe_010806-T1, Xe_016221-T1, Xe_001994-T1, Xe_024780-T1, Xe_005714-T1, Xe_018294-T1, Xe_017060-T1, Xe_015338-T1, Xe_024278-T1, Xe_024491-T1, Xe_020194-T1, Xe_000101-T1, Xe_025320-T1, Xe_022440-T1, Xe_023333-T1, Xe_017911-T1, Xe_017321-T1, Xe_029157-T1, Xe_028849-T1, Xe_029168-T1, Xe_022891-T1, Xe_023941-T1, Xe_023939-T1, Xe_028574-T1, Xe_007074-T1, Xe_028522-T1, Xe_026161-T1, Xe_028506-T1, Xe_004092-T1, Xe_026929-T1, Xe_025481-T1, Xe_010787-T1, Xe_006541-T1, Xe_013510-T1, Xe_024551-T1, Xe_029052-T1, Xe_007523-T1, Xe_015923-T1, Xe_028577-T1, Xe_000072-T1, Xe_018062-T1, Xe_007017-T1, Xe_001943-T1, Xe_027822-T1, Xe_027772-T1	XP_020895754.1
OG0000048	nvec_longest_isoform	Xe_010319-T1, Xe_010700-T1, Xe_010349-T1, Xe_010710-T1, Xe_010681-T1, Xe_010325-T1, Xe_010337-T1, Xe_010338-T1, Xe_010676-T1, Xe_010333-T1, Xe_010703-T1, Xe_010336-T1, Xe_010682-T1, Xe_010701-T1, Xe_010320-T1, Xe_025469-T1, Xe_010356-T1, Xe_010687-T1, Xe_010672-T1, Xe_010348-T1, Xe_010329-T1, Xe_010352-T1, Xe_010695-T1, Xe_010678-T1, Xe_010706-T1, Xe_010315-T1, Xe_010716-T1, Xe_010709-T1, Xe_010324-T1, Xe_010685-T1, Xe_010342-T1, Xe_010708-T1, Xe_010354-T1, Xe_010317-T1, Xe_010335-T1, Xe_010702-T1, Xe_010323-T1, Xe_010674-T1, Xe_010688-T1, Xe_010686-T1, Xe_010355-T1, Xe_010673-T1, Xe_010334-T1	XP_001630908.3
OG0000048	aip_longest_isoforms	Xe_010319-T1, Xe_010700-T1, Xe_010349-T1, Xe_010710-T1, Xe_010681-T1, Xe_010325-T1, Xe_010337-T1, Xe_010338-T1, Xe_010676-T1, Xe_010333-T1, Xe_010703-T1, Xe_010336-T1, Xe_010682-T1, Xe_010701-T1, Xe_010320-T1, Xe_025469-T1, Xe_010356-T1, Xe_010687-T1, Xe_010672-T1, Xe_010348-T1, Xe_010329-T1, Xe_010352-T1, Xe_010695-T1, Xe_010678-T1, Xe_010706-T1, Xe_010315-T1, Xe_010716-T1, Xe_010709-T1, Xe_010324-T1, Xe_010685-T1, Xe_010342-T1, Xe_010708-T1, Xe_010354-T1, Xe_010317-T1, Xe_010335-T1, Xe_010702-T1, Xe_010323-T1, Xe_010674-T1, Xe_010688-T1, Xe_010686-T1, Xe_010355-T1, Xe_010673-T1, Xe_010334-T1	XP_020897096.1
OG0000048	spis_longest_isoform_marker	Xe_010319-T1, Xe_010700-T1, Xe_010349-T1, Xe_010710-T1, Xe_010681-T1, Xe_010325-T1, Xe_010337-T1, Xe_010338-T1, Xe_010676-T1, Xe_010333-T1, Xe_010703-T1, Xe_010336-T1, Xe_010682-T1, Xe_010701-T1, Xe_010320-T1, Xe_025469-T1, Xe_010356-T1, Xe_010687-T1, Xe_010672-T1, Xe_010348-T1, Xe_010329-T1, Xe_010352-T1, Xe_010695-T1, Xe_010678-T1, Xe_010706-T1, Xe_010315-T1, Xe_010716-T1, Xe_010709-T1, Xe_010324-T1, Xe_010685-T1, Xe_010342-T1, Xe_010708-T1, Xe_010354-T1, Xe_010317-T1, Xe_010335-T1, Xe_010702-T1, Xe_010323-T1, Xe_010674-T1, Xe_010688-T1, Xe_010686-T1, Xe_010355-T1, Xe_010673-T1, Xe_010334-T1	XP_022785376.1
OG0000053	aip_longest_isoforms	Xe_006883-T1, Xe_006910-T1, Xe_028526-T1, Xe_028537-T1, Xe_028550-T1, Xe_028545-T1, Xe_028553-T1, Xe_028524-T1, Xe_006864-T1, Xe_006865-T1, Xe_006863-T1, Xe_016683-T1, Xe_019198-T1, Xe_018918-T1, Xe_020330-T1, Xe_018720-T1, Xe_027600-T1, Xe_000786-T1, Xe_016328-T1, Xe_020914-T1, Xe_008566-T1, Xe_008569-T1, Xe_018651-T1, Xe_010130-T1, Xe_006874-T1, Xe_006913-T1, Xe_006866-T1, Xe_028540-T1, Xe_028549-T1, Xe_028516-T1, Xe_028556-T1, Xe_006880-T1, Xe_006907-T1, Xe_028507-T1, Xe_028529-T1, Xe_007072-T1, Xe_028511-T1, Xe_028533-T1, Xe_028508-T1, Xe_028543-T1, Xe_006915-T1	XP_020903072.1
OG0000053	spis_longest_isoform_marker	Xe_006883-T1, Xe_006910-T1, Xe_028526-T1, Xe_028537-T1, Xe_028550-T1, Xe_028545-T1, Xe_028553-T1, Xe_028524-T1, Xe_006864-T1, Xe_006865-T1, Xe_006863-T1, Xe_016683-T1, Xe_019198-T1, Xe_018918-T1, Xe_020330-T1, Xe_018720-T1, Xe_027600-T1, Xe_000786-T1, Xe_016328-T1, Xe_020914-T1, Xe_008566-T1, Xe_008569-T1, Xe_018651-T1, Xe_010130-T1, Xe_006874-T1, Xe_006913-T1, Xe_006866-T1, Xe_028540-T1, Xe_028549-T1, Xe_028516-T1, Xe_028556-T1, Xe_006880-T1, Xe_006907-T1, Xe_028507-T1, Xe_028529-T1, Xe_007072-T1, Xe_028511-T1, Xe_028533-T1, Xe_028508-T1, Xe_028543-T1, Xe_006915-T1	XP_022785355.1
OG0000053	nvec_longest_isoform	Xe_006883-T1, Xe_006910-T1, Xe_028526-T1, Xe_028537-T1, Xe_028550-T1, Xe_028545-T1, Xe_028553-T1, Xe_028524-T1, Xe_006864-T1, Xe_006865-T1, Xe_006863-T1, Xe_016683-T1, Xe_019198-T1, Xe_018918-T1, Xe_020330-T1, Xe_018720-T1, Xe_027600-T1, Xe_000786-T1, Xe_016328-T1, Xe_020914-T1, Xe_008566-T1, Xe_008569-T1, Xe_018651-T1, Xe_010130-T1, Xe_006874-T1, Xe_006913-T1, Xe_006866-T1, Xe_028540-T1, Xe_028549-T1, Xe_028516-T1, Xe_028556-T1, Xe_006880-T1, Xe_006907-T1, Xe_028507-T1, Xe_028529-T1, Xe_007072-T1, Xe_028511-T1, Xe_028533-T1, Xe_028508-T1, Xe_028543-T1, Xe_006915-T1	XP_001627538.2
OG0000054	spis_longest_isoform_marker	Xe_021390-T1, Xe_028612-T1, Xe_017779-T1, Xe_017152-T1, Xe_028294-T1, Xe_028247-T1, Xe_028265-T1, Xe_020256-T1, Xe_029124-T1, Xe_025192-T1, Xe_025167-T1, Xe_025875-T1, Xe_025876-T1, Xe_027777-T1, Xe_026407-T1, Xe_007020-T1, Xe_011185-T1, Xe_027236-T1, Xe_018279-T1, Xe_023998-T1, Xe_022825-T1, Xe_019415-T1, Xe_028752-T1, Xe_007346-T1, Xe_023145-T1, Xe_006377-T1, Xe_017631-T1, Xe_029107-T1, Xe_029097-T1, Xe_000678-T1, Xe_009750-T1, Xe_023722-T1, Xe_028291-T1, Xe_015848-T1, Xe_023888-T1	XP_022796461.1, XP_022802031.1, XP_022805756.1
OG0000054	aip_longest_isoforms	Xe_021390-T1, Xe_028612-T1, Xe_017779-T1, Xe_017152-T1, Xe_028294-T1, Xe_028247-T1, Xe_028265-T1, Xe_020256-T1, Xe_029124-T1, Xe_025192-T1, Xe_025167-T1, Xe_025875-T1, Xe_025876-T1, Xe_027777-T1, Xe_026407-T1, Xe_007020-T1, Xe_011185-T1, Xe_027236-T1, Xe_018279-T1, Xe_023998-T1, Xe_022825-T1, Xe_019415-T1, Xe_028752-T1, Xe_007346-T1, Xe_023145-T1, Xe_006377-T1, Xe_017631-T1, Xe_029107-T1, Xe_029097-T1, Xe_000678-T1, Xe_009750-T1, Xe_023722-T1, Xe_028291-T1, Xe_015848-T1, Xe_023888-T1	XP_020911923.1, XP_020908723.1, XP_020905899.2, XP_020911892.1, XP_028518526.1, XP_028518327.1
OG0000059	nvec_longest_isoform	Xe_009344-T1	XP_001639282.2
OG0000059	spis_longest_isoform_marker	Xe_009344-T1	XP_022807306.1, XP_022796950.1, XP_022807293.1, XP_022807292.1, XP_022807290.1, XP_022807295.1, XP_022810572.1, XP_022807286.1, XP_022807291.1, XP_022803772.1, XP_022805530.1, XP_022805529.1, XP_022807303.1, XP_022805535.1, XP_022810571.1, XP_022805531.1, XP_022778171.1, XP_022778657.1, XP_022810377.1, XP_022810514.1, XP_022784938.1, XP_022798043.1, XP_022801934.1, XP_022793839.1, XP_022793842.1, XP_022787516.1, XP_022801935.1, XP_022777642.1, XP_022793843.1, XP_022793840.1, XP_022793841.1, XP_022793860.1, XP_022793836.1, XP_022777643.1, XP_022793862.1, XP_022795922.1, XP_022801950.1, XP_022801941.1, XP_022793837.1, XP_022801955.1, XP_022801940.1
OG0000061	aip_longest_isoforms	Xe_005814-T1, Xe_001169-T1, Xe_005821-T1, Xe_001172-T1, Xe_001176-T1, Xe_001175-T1, Xe_001179-T1, Xe_001170-T1, Xe_001178-T1, Xe_001174-T1, Xe_001177-T1, Xe_014056-T1, Xe_014058-T1, Xe_014060-T1, Xe_014054-T1, Xe_005840-T1, Xe_005793-T1, Xe_005813-T1, Xe_005823-T1, Xe_005810-T1, Xe_005820-T1, Xe_005826-T1, Xe_005816-T1, Xe_005791-T1, Xe_005944-T1, Xe_005817-T1, Xe_005947-T1, Xe_005808-T1, Xe_005945-T1, Xe_005946-T1, Xe_005838-T1, Xe_005839-T1, Xe_005818-T1, Xe_005824-T1, Xe_005822-T1, Xe_005825-T1, Xe_005792-T1, Xe_005815-T1, Xe_005812-T1, Xe_005837-T1, Xe_001333-T1	XP_028518578.1
OG0000064	nvec_longest_isoform	Xe_018287-T1, Xe_018289-T1, Xe_009458-T1, Xe_009454-T1, Xe_009551-T1, Xe_009466-T1, Xe_009450-T1, Xe_009451-T1, Xe_009552-T1, Xe_009447-T1, Xe_009467-T1, Xe_009470-T2, Xe_009470-T1, Xe_009460-T1, Xe_009464-T1	XP_032237816.2, XP_001621520.3, XP_001625504.3
OG0000064	spis_longest_isoform_marker	Xe_018287-T1, Xe_018289-T1, Xe_009458-T1, Xe_009454-T1, Xe_009551-T1, Xe_009466-T1, Xe_009450-T1, Xe_009451-T1, Xe_009552-T1, Xe_009447-T1, Xe_009467-T1, Xe_009470-T2, Xe_009470-T1, Xe_009460-T1, Xe_009464-T1	XP_022793587.1, XP_022805515.1, XP_022795995.1, XP_022796000.1, XP_022779001.1
OG0000064	aip_longest_isoforms	Xe_018287-T1, Xe_018289-T1, Xe_009458-T1, Xe_009454-T1, Xe_009551-T1, Xe_009466-T1, Xe_009450-T1, Xe_009451-T1, Xe_009552-T1, Xe_009447-T1, Xe_009467-T1, Xe_009470-T2, Xe_009470-T1, Xe_009460-T1, Xe_009464-T1	XP_020909418.1, XP_020905080.1, XP_020917218.1, XP_020916850.1, XP_028514288.1, XP_020916851.1, XP_028514276.1, XP_028514285.1, XP_020917219.1, XP_028514297.1, XP_028513671.1, XP_020894420.1, XP_020894419.1
OG0000064	spis_longest_isoform_marker	Xe_009547-T1, Xe_009545-T1, Xe_009469-T1	XP_022790271.1
OG0000064	nvec_longest_isoform	Xe_009547-T1, Xe_009545-T1, Xe_009469-T1	XP_032230469.2
OG0000069	aip_longest_isoforms	Xe_029091-T1, Xe_029066-T1, Xe_026490-T1	XP_028518134.1, XP_020910806.1, XP_020916532.1, XP_020906925.1, XP_020912512.1, XP_020904589.1
OG0000069	aip_longest_isoforms	Xe_028827-T1, Xe_029149-T1, Xe_029155-T1, Xe_029125-T1, Xe_028909-T1, Xe_028823-T1, Xe_020175-T1, Xe_022538-T1, Xe_013331-T1, Xe_019569-T1, Xe_024590-T1, Xe_024197-T1, Xe_025533-T1, Xe_003984-T1, Xe_001937-T1, Xe_004121-T1, Xe_004114-T1, Xe_024347-T1, Xe_009573-T1	XP_020905629.1, XP_020905881.2, XP_028513436.1, XP_020915404.1, XP_020899018.1, XP_020907805.1, XP_020916362.1, XP_020911659.1
OG0000069	spis_longest_isoform_marker	Xe_024590-T1, Xe_024197-T1, Xe_025533-T1, Xe_003984-T1, Xe_001937-T1, Xe_004121-T1, Xe_004114-T1	XP_022797149.1
OG0000069	spis_longest_isoform_marker	Xe_024347-T1, Xe_009573-T1	XP_022808192.1, XP_022809478.1, XP_022785957.1
OG0000072	aip_longest_isoforms	Xe_023267-T1, Xe_023661-T1, Xe_023452-T1, Xe_023662-T1	XP_020895817.1, XP_028516946.1, XP_020916515.2, XP_020892017.2, XP_028512557.1, XP_020907898.1
OG0000072	nvec_longest_isoform	Xe_023267-T1, Xe_023661-T1, Xe_023452-T1, Xe_023662-T1	XP_048590369.1, XP_048575383.1
OG0000072	spis_longest_isoform_marker	Xe_023267-T1, Xe_023661-T1, Xe_023452-T1, Xe_023662-T1	XP_022778808.1, XP_022805254.1, XP_022809655.1, XP_022808270.1, XP_022777554.1, XP_022777538.1, XP_022809654.1, XP_022810163.1, XP_022809755.1, XP_022808269.1, XP_022791044.1, XP_022791056.1, XP_022809237.1, XP_022777891.1, XP_022809236.1, XP_022777552.1, XP_022803942.1, XP_022803806.1, XP_022791054.1, XP_022809754.1, XP_022791051.1, XP_022787961.1, XP_022809653.1, XP_022806849.1, XP_022778061.1, XP_022777726.1, XP_022791851.1
OG0000073	nvec_longest_isoform	Xe_010364-T1	XP_032220880.2
OG0000073	aip_longest_isoforms	Xe_016621-T1, Xe_028200-T1, Xe_022589-T1, Xe_022562-T1, Xe_028352-T1, Xe_028178-T1, Xe_028199-T1, Xe_010375-T1, Xe_028128-T1, Xe_022587-T1, Xe_022591-T1, Xe_010359-T1, Xe_016651-T1, Xe_010370-T1, Xe_028126-T1, Xe_028353-T1, Xe_010360-T1, Xe_028157-T1, Xe_028206-T1, Xe_028169-T1, Xe_028198-T1, Xe_028148-T1, Xe_028213-T1, Xe_028190-T1, Xe_028140-T1, Xe_010378-T1, Xe_028346-T1, Xe_028217-T1, Xe_028127-T1, Xe_022557-T1, Xe_028137-T1, Xe_028207-T1, Xe_028158-T1, Xe_028220-T1	XP_020901367.1
OG0000073	nvec_longest_isoform	Xe_016621-T1, Xe_028200-T1, Xe_022589-T1, Xe_022562-T1, Xe_028352-T1, Xe_028178-T1, Xe_028199-T1, Xe_010375-T1, Xe_028128-T1, Xe_022587-T1, Xe_022591-T1, Xe_010359-T1, Xe_016651-T1, Xe_010370-T1, Xe_028126-T1, Xe_028353-T1, Xe_010360-T1, Xe_028157-T1, Xe_028206-T1, Xe_028169-T1, Xe_028198-T1, Xe_028148-T1, Xe_028213-T1, Xe_028190-T1, Xe_028140-T1, Xe_010378-T1, Xe_028346-T1, Xe_028217-T1, Xe_028127-T1, Xe_022557-T1, Xe_028137-T1, Xe_028207-T1, Xe_028158-T1, Xe_028220-T1	XP_032227996.1
