Orthogroup	Species	aip_longest_isoforms	Orthologs
OG0000058	spis_longest_isoform_marker	XP_020901049.1	XP_022784462.1, XP_022804402.1, XP_022800785.1, XP_022809738.1, XP_022808276.1, XP_022806463.1, XP_022808273.1, XP_022778047.1, XP_022808855.1, XP_022809735.1, XP_022808860.1, XP_022803777.1, XP_022809211.1, XP_022800834.1, XP_022800863.1, XP_022792742.1, XP_022785218.1, XP_022788768.1, XP_022793473.1, XP_022792962.1, XP_022810179.1, XP_022785234.1, XP_022785237.1, XP_022808807.1, XP_022810596.1, XP_022785235.1, XP_022808749.1, XP_022806763.1, XP_022785270.1, XP_022808809.1, XP_022784463.1, XP_022807927.1, XP_022790603.1, XP_022803776.1, XP_022803790.1, XP_022800838.1, XP_022784461.1, XP_022800846.1, XP_022800851.1, XP_022800839.1, XP_022800837.1
OG0000058	nvec_longest_isoform	XP_020901049.1	XP_032229548.2
OG0000061	xenia_longest_isoforms	XP_028518578.1	Xe_005814-T1, Xe_001169-T1, Xe_005821-T1, Xe_001172-T1, Xe_001176-T1, Xe_001175-T1, Xe_001179-T1, Xe_001170-T1, Xe_001178-T1, Xe_001174-T1, Xe_001177-T1, Xe_014056-T1, Xe_014058-T1, Xe_014060-T1, Xe_014054-T1, Xe_005840-T1, Xe_005793-T1, Xe_005813-T1, Xe_005823-T1, Xe_005810-T1, Xe_005820-T1, Xe_005826-T1, Xe_005816-T1, Xe_005791-T1, Xe_005944-T1, Xe_005817-T1, Xe_005947-T1, Xe_005808-T1, Xe_005945-T1, Xe_005946-T1, Xe_005838-T1, Xe_005839-T1, Xe_005818-T1, Xe_005824-T1, Xe_005822-T1, Xe_005825-T1, Xe_005792-T1, Xe_005815-T1, Xe_005812-T1, Xe_005837-T1, Xe_001333-T1
OG0000064	xenia_longest_isoforms	XP_020909418.1, XP_020905080.1, XP_020917218.1, XP_020916850.1, XP_028514288.1, XP_020916851.1, XP_028514276.1, XP_028514285.1, XP_020917219.1, XP_028514297.1, XP_028513671.1, XP_020894420.1, XP_020894419.1	Xe_018287-T1, Xe_018289-T1, Xe_009458-T1, Xe_009454-T1, Xe_009551-T1, Xe_009466-T1, Xe_009450-T1, Xe_009451-T1, Xe_009552-T1, Xe_009447-T1, Xe_009467-T1, Xe_009470-T2, Xe_009470-T1, Xe_009460-T1, Xe_009464-T1
OG0000064	nvec_longest_isoform	XP_020909418.1, XP_020905080.1, XP_020917218.1, XP_020916850.1, XP_028514288.1, XP_020916851.1, XP_028514276.1, XP_028514285.1, XP_020917219.1, XP_028514297.1, XP_028513671.1, XP_020894420.1, XP_020894419.1	XP_032237816.2, XP_001621520.3, XP_001625504.3
OG0000064	spis_longest_isoform_marker	XP_020909418.1, XP_020905080.1, XP_020917218.1, XP_020916850.1, XP_028514288.1, XP_020916851.1, XP_028514276.1, XP_028514285.1, XP_020917219.1, XP_028514297.1, XP_028513671.1, XP_020894420.1, XP_020894419.1	XP_022793587.1, XP_022805515.1, XP_022795995.1, XP_022796000.1, XP_022779001.1
OG0000069	xenia_longest_isoforms	XP_028518134.1, XP_020910806.1, XP_020916532.1, XP_020906925.1, XP_020912512.1, XP_020904589.1	Xe_029091-T1, Xe_029066-T1, Xe_026490-T1
OG0000069	xenia_longest_isoforms	XP_020905629.1, XP_020905881.2, XP_028513436.1, XP_020915404.1, XP_020899018.1, XP_020907805.1, XP_020916362.1, XP_020911659.1	Xe_028827-T1, Xe_029149-T1, Xe_029155-T1, Xe_029125-T1, Xe_028909-T1, Xe_028823-T1, Xe_020175-T1, Xe_022538-T1, Xe_013331-T1, Xe_019569-T1, Xe_024590-T1, Xe_024197-T1, Xe_025533-T1, Xe_003984-T1, Xe_001937-T1, Xe_004121-T1, Xe_004114-T1, Xe_024347-T1, Xe_009573-T1
OG0000069	spis_longest_isoform_marker	XP_020905629.1, XP_020905881.2, XP_028513436.1, XP_020915404.1, XP_020899018.1, XP_020907805.1, XP_020916362.1, XP_020911659.1	XP_022797149.1, XP_022808192.1, XP_022809478.1, XP_022785957.1
OG0000072	xenia_longest_isoforms	XP_020895817.1, XP_028516946.1, XP_020916515.2, XP_020892017.2, XP_028512557.1, XP_020907898.1	Xe_023267-T1, Xe_023661-T1, Xe_023452-T1, Xe_023662-T1
OG0000072	nvec_longest_isoform	XP_020895817.1, XP_028516946.1	XP_048590369.1, XP_048575383.1
OG0000072	spis_longest_isoform_marker	XP_020895817.1, XP_028516946.1	XP_022778808.1, XP_022805254.1, XP_022809655.1, XP_022808270.1, XP_022777554.1, XP_022777538.1, XP_022809654.1, XP_022810163.1, XP_022809755.1, XP_022808269.1, XP_022791044.1, XP_022791056.1, XP_022809237.1, XP_022777891.1, XP_022809236.1, XP_022777552.1, XP_022803942.1, XP_022803806.1, XP_022791054.1, XP_022809754.1, XP_022791051.1, XP_022787961.1, XP_022809653.1, XP_022806849.1, XP_022778061.1, XP_022777726.1
OG0000072	spis_longest_isoform_marker	XP_020916515.2, XP_020892017.2, XP_028512557.1, XP_020907898.1	XP_022791851.1
OG0000073	xenia_longest_isoforms	XP_020901367.1	Xe_016621-T1, Xe_028200-T1, Xe_022589-T1, Xe_022562-T1, Xe_028352-T1, Xe_028178-T1, Xe_028199-T1, Xe_010375-T1, Xe_028128-T1, Xe_022587-T1, Xe_022591-T1, Xe_010359-T1, Xe_016651-T1, Xe_010370-T1, Xe_028126-T1, Xe_028353-T1, Xe_010360-T1, Xe_028157-T1, Xe_028206-T1, Xe_028169-T1, Xe_028198-T1, Xe_028148-T1, Xe_028213-T1, Xe_028190-T1, Xe_028140-T1, Xe_010378-T1, Xe_028346-T1, Xe_028217-T1, Xe_028127-T1, Xe_022557-T1, Xe_028137-T1, Xe_028207-T1, Xe_028158-T1, Xe_028220-T1
OG0000073	spis_longest_isoform_marker	XP_020901367.1	XP_022790818.1
OG0000073	nvec_longest_isoform	XP_020901367.1	XP_032227996.1
OG0000074	xenia_longest_isoforms	XP_028518193.1	Xe_025329-T1, Xe_009068-T1, Xe_002733-T1, Xe_029115-T1, Xe_021105-T1, Xe_010232-T1, Xe_007232-T1, Xe_022648-T1, Xe_011206-T1, Xe_027526-T1, Xe_020164-T1, Xe_018143-T1, Xe_027086-T1, Xe_022819-T1, Xe_017454-T1, Xe_026377-T1, Xe_026790-T1, Xe_022781-T1, Xe_022778-T1, Xe_023656-T1, Xe_001102-T1, Xe_018857-T1, Xe_020198-T1, Xe_006662-T1, Xe_019246-T1, Xe_020165-T1, Xe_027085-T1, Xe_023751-T1, Xe_017044-T1, Xe_017525-T1, Xe_020115-T1, Xe_007233-T1, Xe_027793-T1, Xe_027786-T1, Xe_019245-T1, Xe_026378-T1, Xe_020985-T1
OG0000074	spis_longest_isoform_marker	XP_028518193.1	XP_022785710.1
OG0000078	spis_longest_isoform_marker	XP_020897924.1, XP_028512638.1, XP_020914126.1, XP_020906911.1, XP_020914128.2, XP_020906907.1, XP_028517030.1, XP_020908228.1, XP_020892312.1, XP_020892311.1, XP_020900588.1, XP_020907501.1, XP_020906993.1, XP_020911045.1	XP_022779885.1, XP_022779887.1, XP_022806707.1, XP_022793695.1, XP_022793741.1, XP_022806709.1, XP_022793697.1, XP_022806715.1, XP_022793738.1, XP_022793739.1, XP_022809553.1, XP_022797356.1, XP_022797380.1
OG0000078	nvec_longest_isoform	XP_020897924.1, XP_028512638.1, XP_020914126.1, XP_020906911.1, XP_020914128.2, XP_020906907.1, XP_028517030.1, XP_020908228.1, XP_020892312.1, XP_020892311.1, XP_020900588.1, XP_020907501.1, XP_020906993.1	XP_001641937.3, XP_001641938.3, XP_001631095.2, XP_048580369.1, XP_001632831.3, XP_001632832.2
OG0000078	nvec_longest_isoform	XP_020911045.1	XP_001639356.2
OG0000079	xenia_longest_isoforms	XP_028514161.1, XP_020897674.2, XP_020916218.1, XP_028518127.1, XP_020910066.1, XP_020905036.2, XP_028513360.1, XP_020914374.1, XP_028514697.1, XP_020907589.1, XP_028514699.1, XP_020907621.1, XP_028514159.1, XP_020909871.1, XP_020912547.1, XP_020896997.1, XP_020900778.1, XP_028515003.1, XP_028518245.1, XP_028519236.1, XP_028519237.1, XP_020900952.2, XP_028514671.1, XP_020893527.1, XP_028514937.1, XP_020893728.1, XP_028516893.1, XP_020895688.1, XP_028515311.1, XP_028518122.1, XP_020907268.1	Xe_017724-T1
OG0000079	spis_longest_isoform_marker	XP_020916218.1, XP_028518127.1, XP_020910066.1, XP_020905036.2, XP_028513360.1, XP_020914374.1, XP_028514697.1, XP_020907589.1, XP_028514699.1, XP_020907621.1, XP_028514159.1, XP_020909871.1, XP_020912547.1, XP_020896997.1, XP_020900778.1, XP_028515003.1, XP_028518245.1, XP_028519236.1, XP_028519237.1, XP_020900952.2, XP_028514671.1, XP_020893527.1, XP_028514937.1, XP_020893728.1, XP_028516893.1, XP_020895688.1	XP_022791285.1, XP_022792247.1, XP_022794000.1
OG0000079	spis_longest_isoform_marker	XP_028515311.1, XP_028518122.1, XP_020907268.1	XP_022810600.1, XP_022810034.1, XP_022808851.1
OG0000080	xenia_longest_isoforms	XP_020897888.1	Xe_013876-T1
OG0000080	nvec_longest_isoform	XP_020897888.1	XP_001640356.1, XP_048575534.1, XP_001640351.1, XP_001632584.1
OG0000080	xenia_longest_isoforms	XP_020907333.1, XP_020895988.1, XP_020916263.1, XP_020894115.1, XP_020896180.1, XP_020917549.1, XP_020893578.1, XP_020906584.1	Xe_001264-T1
OG0000080	spis_longest_isoform_marker	XP_020907333.1, XP_020895988.1, XP_020916263.1, XP_020894115.1, XP_020896180.1, XP_020917549.1, XP_020893578.1, XP_020906584.1	XP_022782075.1
OG0000080	nvec_longest_isoform	XP_020907333.1	XP_048575533.1
OG0000080	nvec_longest_isoform	XP_020895988.1, XP_020916263.1, XP_020894115.1, XP_020896180.1, XP_020917549.1, XP_020893578.1, XP_020906584.1	XP_001630309.1
OG0000081	xenia_longest_isoforms	XP_020893966.1	Xe_008902-T1, Xe_008910-T1, Xe_009030-T1, Xe_008922-T1, Xe_008935-T1, Xe_008937-T1, Xe_008931-T1, Xe_008914-T1, Xe_008896-T1, Xe_009038-T1, Xe_008911-T1, Xe_008903-T1, Xe_008950-T1, Xe_008923-T1, Xe_008938-T1, Xe_008932-T1, Xe_008918-T1, Xe_008897-T1, Xe_008906-T1, Xe_009035-T1, Xe_008898-T1, Xe_024388-T1, Xe_008928-T1, Xe_022010-T1, Xe_027847-T1, Xe_008916-T1, Xe_009833-T1, Xe_008917-T1, Xe_006653-T1, Xe_008913-T1, Xe_008590-T1, Xe_009025-T1, Xe_007256-T1, Xe_006637-T1
OG0000081	spis_longest_isoform_marker	XP_020893966.1	XP_022805473.1, XP_022780723.1
OG0000081	nvec_longest_isoform	XP_020893966.1	XP_032238230.2
OG0000082	xenia_longest_isoforms	XP_028515843.1, XP_020908377.1, XP_028516724.1	Xe_026901-T1, Xe_014186-T1
OG0000082	spis_longest_isoform_marker	XP_028515843.1, XP_020908377.1	XP_022798052.1, XP_022809491.1, XP_022808321.1, XP_022810420.1, XP_022801366.1, XP_022788759.1, XP_022791841.1, XP_022809530.1
OG0000082	spis_longest_isoform_marker	XP_028516724.1	XP_022807801.1, XP_022803832.1, XP_022794660.1, XP_022792963.1, XP_022800665.1
OG0000082	xenia_longest_isoforms	XP_028517251.1	Xe_025360-T1, Xe_006246-T1, Xe_008001-T1
OG0000082	spis_longest_isoform_marker	XP_028517251.1	XP_022809204.1, XP_022808386.1, XP_022780656.1, XP_022799951.1, XP_022792808.1, XP_022784124.1, XP_022792807.1, XP_022800968.1, XP_022780657.1, XP_022783509.1
OG0000083	spis_longest_isoform_marker	XP_028516434.1	XP_022808796.1, XP_022806347.1, XP_022800282.1, XP_022796743.1, XP_022785151.1, XP_022809575.1, XP_022810130.1, XP_022809194.1, XP_022804734.1, XP_022777916.1, XP_022779373.1, XP_022777983.1, XP_022809800.1, XP_022806342.1, XP_022809576.1, XP_022806344.1, XP_022778046.1, XP_022778193.1, XP_022785147.1, XP_022804727.1, XP_022808343.1, XP_022785159.1, XP_022809578.1, XP_022800207.1, XP_022796266.1, XP_022790555.1, XP_022780314.1, XP_022788047.1, XP_022810279.1, XP_022789411.1, XP_022810277.1, XP_022808643.1, XP_022805596.1, XP_022806775.1, XP_022796730.1, XP_022796727.1, XP_022796765.1
OG0000085	spis_longest_isoform_marker	XP_020914090.1	XP_022794467.1, XP_022794466.1
OG0000085	xenia_longest_isoforms	XP_020914090.1	Xe_009864-T1
OG0000085	nvec_longest_isoform	XP_020914090.1	XP_001630205.1
OG0000085	spis_longest_isoform_marker	XP_020912545.1, XP_020914096.1, XP_020914097.1	XP_022788684.1
OG0000085	nvec_longest_isoform	XP_020912545.1	XP_001626757.1, XP_001626758.1
OG0000085	nvec_longest_isoform	XP_020914096.1	XP_001636868.1
OG0000085	nvec_longest_isoform	XP_020914097.1	XP_048579528.1
OG0000085	xenia_longest_isoforms	XP_020896491.1, XP_020903492.1, XP_020911353.1, XP_020907443.1, XP_020893194.1, XP_020895778.1	Xe_009863-T1
OG0000085	spis_longest_isoform_marker	XP_020896491.1	XP_022788721.1
OG0000085	nvec_longest_isoform	XP_020896491.1	XP_001634541.2
OG0000085	spis_longest_isoform_marker	XP_020903492.1	XP_022798161.1
OG0000085	nvec_longest_isoform	XP_020903492.1	XP_032234685.1
OG0000085	spis_longest_isoform_marker	XP_020911353.1	XP_022780698.1
OG0000085	spis_longest_isoform_marker	XP_020907443.1	XP_022788486.1
OG0000085	nvec_longest_isoform	XP_020907443.1	XP_001637863.2
OG0000085	spis_longest_isoform_marker	XP_020893194.1	XP_022806989.1, XP_022806994.1
OG0000085	nvec_longest_isoform	XP_020893194.1	XP_048580195.1, XP_001634538.3
OG0000085	nvec_longest_isoform	XP_020895778.1	XP_001629668.1
OG0000085	spis_longest_isoform_marker	XP_020914091.1	XP_022801858.1
OG0000085	xenia_longest_isoforms	XP_020914091.1	Xe_009867-T1
OG0000085	nvec_longest_isoform	XP_020914091.1	XP_032228524.1
OG0000086	nvec_longest_isoform	XP_020895618.2	XP_048590096.1, XP_032224844.1, XP_048590293.1, XP_048590090.1, XP_048583761.1, XP_048584117.1, XP_001630664.3, XP_001624508.2, XP_048583740.1, XP_001636348.2, XP_032241916.1, XP_048576136.1, XP_032234403.2, XP_032235441.2, XP_032227926.1, XP_048580383.1, XP_048580384.1, XP_048576142.1, XP_001638568.2, XP_032226134.1, XP_048584087.1, XP_032226133.1, XP_048590526.1, XP_048590092.1, XP_048590095.1, XP_048590100.1, XP_001628274.2, XP_048583488.1, XP_001628259.2, XP_048583671.1, XP_048583799.1, XP_048590525.1, XP_048590101.1, XP_048583136.1, XP_048582472.1, XP_048582748.1
OG0000088	nvec_longest_isoform	XP_020914552.1, XP_028518450.1, XP_028513092.1	XP_048576863.1, XP_032241700.2, XP_032238844.2
OG0000088	spis_longest_isoform_marker	XP_020914552.1, XP_028518450.1, XP_028513092.1	XP_022809557.1
OG0000088	xenia_longest_isoforms	XP_020914552.1, XP_028518450.1, XP_028513092.1	Xe_017406-T1
OG0000088	nvec_longest_isoform	XP_020902114.1, XP_020902155.2, XP_028515347.1, XP_020893402.2, XP_020893406.1, XP_020902122.1, XP_020902154.1, XP_020896482.1	XP_032243090.1
OG0000088	xenia_longest_isoforms	XP_020902114.1, XP_020902155.2, XP_028515347.1, XP_020893402.2, XP_020893406.1, XP_020902122.1, XP_020902154.1, XP_020896482.1	Xe_017402-T1, Xe_017447-T1, Xe_017398-T1, Xe_017399-T1, Xe_017401-T1, Xe_017400-T1, Xe_017488-T1, Xe_017469-T1, Xe_027980-T1
OG0000088	spis_longest_isoform_marker	XP_020902114.1, XP_020902155.2, XP_028515347.1, XP_020893402.2, XP_020893406.1, XP_020902122.1, XP_020902154.1, XP_020896482.1	XP_022806470.1, XP_022806473.1, XP_022806474.1, XP_022806471.1, XP_022777572.1, XP_022805104.1, XP_022781166.1, XP_022805659.1, XP_022805663.1
OG0000089	spis_longest_isoform_marker	XP_020916224.1	XP_022795472.1
OG0000089	xenia_longest_isoforms	XP_020916224.1	Xe_003102-T1
OG0000089	nvec_longest_isoform	XP_020916224.1	XP_001623766.1
OG0000089	nvec_longest_isoform	XP_020900503.1	XP_001640436.1
OG0000089	spis_longest_isoform_marker	XP_020900503.1	XP_022784137.1
OG0000089	nvec_longest_isoform	XP_020906581.1, XP_020899533.1, XP_020913117.1	XP_032238225.1
OG0000089	spis_longest_isoform_marker	XP_020906581.1, XP_020899533.1, XP_020913117.1	XP_022792400.1, XP_022808491.1
OG0000089	xenia_longest_isoforms	XP_020906581.1, XP_020899533.1, XP_020913117.1	Xe_014274-T1, Xe_013895-T1
OG0000089	nvec_longest_isoform	XP_020917548.1	XP_001628765.1
OG0000089	spis_longest_isoform_marker	XP_020917665.1	XP_022808489.1
OG0000089	nvec_longest_isoform	XP_020896922.1	XP_001639376.1
OG0000089	nvec_longest_isoform	XP_020906582.1	XP_001640469.1
OG0000090	xenia_longest_isoforms	XP_020905107.1, XP_020894078.1, XP_028519091.1, XP_028518942.1, XP_020908130.2, XP_028516393.1, XP_020912990.1, XP_028512978.1, XP_028517608.1, XP_020899465.1	Xe_001792-T1
OG0000090	spis_longest_isoform_marker	XP_020905107.1, XP_020894078.1, XP_028519091.1, XP_028518942.1, XP_020908130.2, XP_028516393.1	XP_022787930.1, XP_022777519.1
OG0000090	nvec_longest_isoform	XP_020894078.1, XP_028519091.1, XP_028518942.1, XP_020908130.2, XP_028516393.1	XP_032226582.1
OG0000090	nvec_longest_isoform	XP_020912990.1, XP_028512978.1, XP_028517608.1, XP_020899465.1	XP_032240657.1, XP_032226675.2, XP_032226591.1, XP_032229314.1, XP_032234852.1, XP_032227850.1, XP_048583931.1, XP_032240658.2, XP_032227446.2, XP_032223068.2, XP_032241520.2, XP_048588358.1, XP_048584824.1, XP_032235990.1, XP_048588877.1
OG0000090	spis_longest_isoform_marker	XP_020912990.1, XP_028512978.1, XP_028517608.1, XP_020899465.1	XP_022810589.1
OG0000094	xenia_longest_isoforms	XP_020911362.1, XP_020901284.1, XP_028519051.1, XP_028516900.1, XP_028515841.1, XP_020917148.1, XP_020893485.1, XP_020894168.1, XP_028518069.1, XP_028512507.1, XP_028519620.1	Xe_003703-T1, Xe_026504-T1, Xe_026120-T1, Xe_022992-T1
OG0000094	nvec_longest_isoform	XP_020901284.1, XP_028519051.1	XP_032219552.1
OG0000094	spis_longest_isoform_marker	XP_020901284.1, XP_028519051.1	XP_022806735.1, XP_022785410.1, XP_022787043.1
OG0000094	spis_longest_isoform_marker	XP_028515841.1	XP_022808859.1, XP_022796427.1, XP_022782897.1, XP_022789755.1, XP_022800310.1, XP_022786263.1
OG0000094	nvec_longest_isoform	XP_028515841.1	XP_032238256.1
OG0000094	spis_longest_isoform_marker	XP_020917148.1	XP_022789301.1
OG0000094	spis_longest_isoform_marker	XP_020893485.1, XP_020894168.1, XP_028518069.1	XP_022795149.1
OG0000094	nvec_longest_isoform	XP_020893485.1, XP_020894168.1, XP_028518069.1	XP_001629396.1
OG0000094	nvec_longest_isoform	XP_028512507.1, XP_028519620.1	XP_032238574.1
OG0000095	xenia_longest_isoforms	XP_028517911.1, XP_020895949.1, XP_028516200.1, XP_020914447.1, XP_028516199.1, XP_020914501.1, XP_020897321.1, XP_028517300.1, XP_028518208.1, XP_020901607.1, XP_028519733.1, XP_020905319.1, XP_020908156.1, XP_020908380.1, XP_028516457.1	Xe_026450-T1
OG0000095	spis_longest_isoform_marker	XP_020895949.1	XP_022796432.1
OG0000095	nvec_longest_isoform	XP_020895949.1	XP_032226970.1, XP_048577299.1
OG0000095	spis_longest_isoform_marker	XP_028516200.1	XP_022810133.1
OG0000095	spis_longest_isoform_marker	XP_020914501.1	XP_022779457.1
OG0000095	spis_longest_isoform_marker	XP_020897321.1	XP_022788133.1
OG0000095	spis_longest_isoform_marker	XP_028517300.1, XP_028518208.1, XP_020901607.1, XP_028519733.1, XP_020905319.1	XP_022777857.1
OG0000095	spis_longest_isoform_marker	XP_020908156.1	XP_022784619.1
OG0000095	nvec_longest_isoform	XP_020908156.1	XP_048577095.1
OG0000096	spis_longest_isoform_marker	XP_020903370.2	XP_022796783.1
OG0000096	nvec_longest_isoform	XP_020903370.2	XP_048584327.1, XP_048586071.1, XP_048580231.1, XP_048576579.1, XP_048586813.1, XP_048581559.1, XP_048575637.1, XP_048584239.1, XP_048579077.1, XP_048575756.1, XP_048578502.1, XP_048575573.1, XP_048589255.1, XP_048576692.1, XP_048581736.1, XP_048575818.1, XP_048582245.1, XP_048583982.1, XP_048580835.1, XP_048575576.1, XP_048588040.1, XP_048589358.1, XP_048576868.1, XP_048576602.1, XP_048583469.1, XP_048580817.1, XP_048580471.1, XP_048577544.1, XP_048587500.1, XP_048579653.1, XP_048583069.1, XP_048585273.1, XP_032241217.2
OG0000097	xenia_longest_isoforms	XP_028515485.1, XP_020911538.2, XP_028514515.1, XP_028513403.1, XP_020909917.1, XP_028518341.1, XP_028516288.1, XP_020916835.1, XP_020913704.2, XP_020912962.1	Xe_027773-T1
OG0000097	spis_longest_isoform_marker	XP_028515485.1	XP_022804845.1, XP_022794722.1
OG0000097	spis_longest_isoform_marker	XP_020909917.1	XP_022793076.1
OG0000097	spis_longest_isoform_marker	XP_028518341.1, XP_028516288.1	XP_022799904.1
OG0000097	nvec_longest_isoform	XP_020916835.1	XP_048583486.1, XP_048589349.1
OG0000097	spis_longest_isoform_marker	XP_020913704.2, XP_020912962.1	XP_022777513.1, XP_022788737.1, XP_022784319.1
OG0000102	xenia_longest_isoforms	XP_020894114.1, XP_020907937.1, XP_020896925.1	Xe_003885-T1, Xe_004668-T1
OG0000102	spis_longest_isoform_marker	XP_020894114.1, XP_020907937.1, XP_020896925.1	XP_022801281.1
OG0000102	nvec_longest_isoform	XP_020894114.1, XP_020907937.1, XP_020896925.1	XP_032241030.1
OG0000103	spis_longest_isoform_marker	XP_020910854.2	XP_022806813.1, XP_022806810.1, XP_022806808.1, XP_022806825.1, XP_022806807.1, XP_022806806.1, XP_022778933.1, XP_022778509.1, XP_022778954.1, XP_022780973.1, XP_022809032.1, XP_022806968.1, XP_022807693.1, XP_022802107.1, XP_022807312.1, XP_022807311.1, XP_022802113.1, XP_022780924.1, XP_022800873.1, XP_022780936.1, XP_022781622.1, XP_022781603.1, XP_022792717.1, XP_022806015.1, XP_022806017.1, XP_022778136.1, XP_022805713.1, XP_022806014.1, XP_022781606.1, XP_022781621.1, XP_022792736.1
OG0000103	nvec_longest_isoform	XP_020910854.2	XP_048590348.1, XP_048590349.1
OG0000104	nvec_longest_isoform	XP_028518353.1	XP_048582129.1
OG0000104	spis_longest_isoform_marker	XP_028518353.1	XP_022810321.1, XP_022793268.1, XP_022808975.1
OG0000104	xenia_longest_isoforms	XP_028518353.1	Xe_023342-T1, Xe_026617-T1, Xe_006399-T1, Xe_018355-T1, Xe_023965-T1, Xe_026618-T1, Xe_023341-T1, Xe_025226-T1, Xe_025954-T1, Xe_025312-T1, Xe_023340-T1, Xe_024495-T1, Xe_018903-T1, Xe_024351-T1, Xe_026616-T1, Xe_023963-T1, Xe_025953-T1, Xe_018354-T1, Xe_023344-T1, Xe_023836-T1, Xe_025227-T1, Xe_028720-T1, Xe_017903-T1, Xe_019316-T1, Xe_018356-T1, Xe_023343-T1, Xe_023835-T1, Xe_023964-T1, Xe_019317-T1
OG0000106	spis_longest_isoform_marker	XP_028515930.1, XP_028512605.1, XP_020900646.1	XP_022790797.1
OG0000106	nvec_longest_isoform	XP_028515930.1	XP_048589564.1, XP_048584301.1, XP_048589043.1, XP_048579365.1, XP_048579055.1, XP_048579701.1, XP_048579700.1, XP_048588346.1, XP_048583971.1, XP_048579113.1
OG0000106	nvec_longest_isoform	XP_028512605.1, XP_020900646.1	XP_048581689.1
OG0000113	spis_longest_isoform_marker	XP_028519468.1, XP_028517696.1, XP_028516684.1, XP_028515614.1, XP_028518067.1, XP_028514453.1, XP_028517294.1, XP_020913752.2, XP_028514356.1, XP_020905008.1, XP_028518328.1, XP_028516967.1, XP_028512973.1, XP_028518343.1, XP_028519078.1, XP_028516108.1, XP_020894700.1, XP_028518740.1, XP_028516907.1, XP_028519464.1, XP_020897343.1, XP_028516976.1, XP_028518738.1, XP_028514323.1, XP_028518355.1	XP_022777782.1
OG0000113	nvec_longest_isoform	XP_028519078.1	XP_048587654.1, XP_032228870.1
OG0000113	nvec_longest_isoform	XP_028516108.1	XP_048588307.1
OG0000113	nvec_longest_isoform	XP_020894700.1, XP_028518740.1	XP_048586205.1
OG0000113	nvec_longest_isoform	XP_028516976.1, XP_028518738.1, XP_028514323.1, XP_028518355.1	XP_048589833.1, XP_048583718.1
OG0000114	xenia_longest_isoforms	XP_020912163.1, XP_020897506.1, XP_020897508.1, XP_028514066.1, XP_028514063.1, XP_020897520.1, XP_020897507.1, XP_028514064.1, XP_020897511.1, XP_020912161.2, XP_028512637.1, XP_020907427.1, XP_020915810.1, XP_028512629.1, XP_020897512.1, XP_020901638.1, XP_020916805.2, XP_028513028.1, XP_020915790.1, XP_028512950.1, XP_028514676.1	Xe_000928-T1
OG0000114	spis_longest_isoform_marker	XP_028513028.1	XP_022779802.1, XP_022804400.1, XP_022793026.1, XP_022809645.1, XP_022804680.1
OG0000114	spis_longest_isoform_marker	XP_020915790.1, XP_028512950.1, XP_028514676.1	XP_022779679.1
OG0000114	nvec_longest_isoform	XP_020915790.1	XP_048581886.1
OG0000114	nvec_longest_isoform	XP_028512950.1	XP_032235722.1
OG0000114	nvec_longest_isoform	XP_028514676.1	XP_048586207.1, XP_048582750.1
OG0000115	xenia_longest_isoforms	XP_020912349.1, XP_020912346.1, XP_020914506.1, XP_020916607.1, XP_020912345.1, XP_020916604.1, XP_020897608.2, XP_028518523.1, XP_020916605.1, XP_020908675.1, XP_020913137.1, XP_020912347.1, XP_020913140.2, XP_020914505.1	Xe_006330-T1
OG0000115	nvec_longest_isoform	XP_020912349.1	XP_048581279.1
OG0000115	spis_longest_isoform_marker	XP_020912346.1, XP_020914506.1, XP_020916607.1, XP_020912345.1, XP_020916604.1, XP_020897608.2, XP_028518523.1, XP_020916605.1, XP_020908675.1, XP_020913137.1, XP_020912347.1, XP_020913140.2, XP_020914505.1	XP_022800777.1
