Orthogroup	Species	spis_longest_isoform_marker	Orthologs
OG0000023	nvec_longest_isoform	XP_022786629.1, XP_022783237.1, XP_022783168.1, XP_022783232.1, XP_022810048.1, XP_022810045.1, XP_022800119.1, XP_022800122.1, XP_022783235.1, XP_022805717.1, XP_022778044.1, XP_022805776.1, XP_022808476.1, XP_022808475.1, XP_022806637.1, XP_022778097.1, XP_022810626.1, XP_022810047.1, XP_022795581.1, XP_022793315.1, XP_022808747.1, XP_022806636.1, XP_022808746.1, XP_022808474.1, XP_022783170.1, XP_022810190.1, XP_022805716.1, XP_022783219.1, XP_022783169.1, XP_022783214.1, XP_022778099.1, XP_022783171.1, XP_022796922.1, XP_022778132.1, XP_022807190.1, XP_022777767.1, XP_022777987.1, XP_022777801.1, XP_022806638.1, XP_022783166.1, XP_022778009.1, XP_022801373.1, XP_022788260.1, XP_022805723.1, XP_022783223.1, XP_022778258.1, XP_022777511.1, XP_022805720.1, XP_022777535.1, XP_022805715.1, XP_022796912.1, XP_022810089.1, XP_022807819.1, XP_022777754.1, XP_022796913.1, XP_022796915.1, XP_022807816.1, XP_022810231.1, XP_022777753.1, XP_022807815.1, XP_022796924.1, XP_022807817.1, XP_022796923.1, XP_022810088.1, XP_022805722.1	XP_032236937.2
OG0000028	aip_longest_isoforms	XP_022800298.1, XP_022800552.1	XP_020901945.1
OG0000028	nvec_longest_isoform	XP_022800298.1, XP_022800552.1	XP_048585670.1, XP_001626388.1
OG0000028	aip_longest_isoforms	XP_022785641.1, XP_022805449.1	XP_020900729.1
OG0000028	nvec_longest_isoform	XP_022785641.1, XP_022805449.1	XP_048576146.1
OG0000028	aip_longest_isoforms	XP_022784187.1, XP_022784145.1	XP_020907568.1, XP_020905382.1
OG0000028	nvec_longest_isoform	XP_022784187.1, XP_022784145.1	XP_001640050.2, XP_048576193.1, XP_001640047.2
OG0000028	aip_longest_isoforms	XP_022805052.1, XP_022782831.1	XP_028516191.1, XP_020905366.1
OG0000028	aip_longest_isoforms	XP_022784192.1	XP_020905383.1
OG0000028	nvec_longest_isoform	XP_022784192.1	XP_032221010.2
OG0000028	aip_longest_isoforms	XP_022805039.1, XP_022805055.1, XP_022805058.1, XP_022784188.1, XP_022805053.1, XP_022805054.1	XP_020917390.1
OG0000028	nvec_longest_isoform	XP_022805039.1, XP_022805055.1, XP_022805058.1, XP_022784188.1, XP_022805053.1, XP_022805054.1	XP_001641088.3
OG0000028	aip_longest_isoforms	XP_022782030.1	XP_020914014.1, XP_020894395.1, XP_020905359.1
OG0000028	nvec_longest_isoform	XP_022782030.1	XP_032229419.1, XP_048576267.1
OG0000028	nvec_longest_isoform	XP_022780558.1	XP_032219095.2, XP_001640101.1, XP_048575815.1, XP_032221500.2, XP_001627579.2, XP_001636964.2, XP_032224826.2, XP_048581324.1
OG0000028	aip_longest_isoforms	XP_022780558.1	XP_028516187.1, XP_020905390.1, XP_020905365.1, XP_020910879.1, XP_028517859.1, XP_020910875.1, XP_020908673.1
OG0000029	xenia_longest_isoforms	XP_022777551.1, XP_022797811.1, XP_022790310.1, XP_022808045.1, XP_022808048.1, XP_022808043.1, XP_022799048.1, XP_022810564.1, XP_022809821.1, XP_022808257.1, XP_022791160.1, XP_022791158.1, XP_022791408.1, XP_022793202.1, XP_022793200.1, XP_022787435.1, XP_022808046.1, XP_022805568.1, XP_022804046.1, XP_022801427.1, XP_022810563.1, XP_022806740.1, XP_022806741.1, XP_022804035.1, XP_022777664.1, XP_022778591.1, XP_022784717.1, XP_022784725.1, XP_022786258.1, XP_022805209.1, XP_022778203.1, XP_022790311.1, XP_022778556.1, XP_022801739.1, XP_022801735.1, XP_022792340.1, XP_022786217.1, XP_022800827.1, XP_022786251.1, XP_022808654.1, XP_022808652.1, XP_022805567.1, XP_022805575.1, XP_022791341.1, XP_022810345.1, XP_022800829.1, XP_022809347.1, XP_022798462.1, XP_022777799.1, XP_022809396.1, XP_022804043.1, XP_022809398.1, XP_022808888.1, XP_022808656.1	Xe_027690-T1, Xe_027700-T1, Xe_027721-T1, Xe_028003-T1, Xe_028005-T1
OG0000031	xenia_longest_isoforms	XP_022794560.1	Xe_028329-T1, Xe_011577-T1, Xe_018919-T1, Xe_019182-T1, Xe_019490-T1, Xe_019443-T1, Xe_013369-T1, Xe_019223-T1, Xe_019132-T1, Xe_019207-T1, Xe_018853-T1, Xe_019088-T1, Xe_019028-T1, Xe_025110-T1, Xe_018850-T1, Xe_019220-T1, Xe_019143-T1, Xe_016668-T1, Xe_019099-T1, Xe_019103-T1, Xe_019229-T1, Xe_019027-T1, Xe_019294-T1, Xe_014002-T1, Xe_028843-T1, Xe_000334-T1, Xe_013978-T1, Xe_019521-T1, Xe_007843-T1, Xe_019563-T1, Xe_012041-T1, Xe_014237-T1, Xe_014267-T1, Xe_012075-T1, Xe_012375-T1, Xe_018553-T1, Xe_010179-T1, Xe_002873-T1, Xe_012507-T1, Xe_014096-T1, Xe_017979-T1, Xe_017980-T1, Xe_025240-T1, Xe_012690-T1, Xe_011168-T1, Xe_011114-T1, Xe_011184-T1, Xe_000336-T1, Xe_003937-T1, Xe_029001-T1, Xe_006215-T1, Xe_001912-T1, Xe_001917-T1, Xe_013305-T1, Xe_001925-T1
OG0000031	aip_longest_isoforms	XP_022794560.1	XP_020914234.1
OG0000031	nvec_longest_isoform	XP_022794560.1	XP_048575684.1
OG0000034	xenia_longest_isoforms	XP_022803132.1	Xe_026133-T1, Xe_007324-T1, Xe_011919-T1, Xe_011504-T1, Xe_006240-T1, Xe_020816-T1, Xe_022482-T1, Xe_026192-T1, Xe_023985-T1, Xe_016715-T1, Xe_003227-T1, Xe_023893-T1, Xe_011920-T1, Xe_020815-T1, Xe_022483-T1, Xe_025036-T1, Xe_010757-T1, Xe_011182-T1, Xe_019189-T1, Xe_011156-T1, Xe_001462-T1, Xe_011102-T1, Xe_011149-T1, Xe_025249-T1, Xe_028761-T1, Xe_006244-T1, Xe_003197-T1, Xe_003200-T1, Xe_001463-T1, Xe_028792-T1, Xe_028608-T1, Xe_011140-T1, Xe_011103-T1, Xe_017520-T1, Xe_010280-T1, Xe_010770-T1, Xe_023910-T1, Xe_011087-T1, Xe_023801-T1, Xe_029158-T1, Xe_029113-T1, Xe_010756-T1, Xe_028786-T1, Xe_023802-T1, Xe_008724-T1, Xe_008688-T1, Xe_024986-T1, Xe_011137-T1, Xe_025077-T1, Xe_026132-T1, Xe_028850-T1, Xe_000560-T1, Xe_007325-T1, Xe_011505-T1, Xe_006239-T1
OG0000038	xenia_longest_isoforms	XP_022809724.1, XP_022797238.1, XP_022788576.1	Xe_021297-T1
OG0000038	aip_longest_isoforms	XP_022809724.1, XP_022797238.1	XP_020897020.1
OG0000038	aip_longest_isoforms	XP_022788576.1	XP_020904326.1, XP_028516362.1, XP_020907536.2, XP_020907549.1, XP_020917754.1, XP_020917750.1, XP_020917755.1, XP_028512441.1, XP_028519400.1, XP_020917713.1, XP_028512432.1, XP_020916387.2, XP_028512439.1, XP_020905049.1, XP_028512703.1, XP_020906682.1, XP_020904408.1, XP_028515978.1, XP_020907914.1, XP_028519455.1, XP_020916577.1, XP_020916576.1, XP_020916579.1, XP_028514686.1, XP_028514680.1, XP_028514681.1, XP_020899798.1, XP_020899800.1, XP_020899792.1, XP_020899796.1, XP_020899794.2, XP_020899793.2, XP_020906714.1, XP_020906712.1, XP_020916308.1, XP_020906378.2, XP_020906379.2, XP_020906359.1, XP_028516477.1, XP_020906358.2, XP_020892699.1, XP_020892722.1, XP_020910407.1, XP_020910416.1, XP_020917603.1, XP_020906751.1
OG0000039	xenia_longest_isoforms	XP_022797148.1, XP_022797152.1	Xe_025402-T1
OG0000039	aip_longest_isoforms	XP_022797148.1, XP_022797152.1	XP_020909873.1, XP_028514906.1
OG0000039	nvec_longest_isoform	XP_022797148.1, XP_022797152.1	XP_032242158.1
OG0000039	xenia_longest_isoforms	XP_022807789.1, XP_022807788.1	Xe_016238-T1, Xe_004328-T1, Xe_016236-T1, Xe_016248-T1, Xe_016125-T1, Xe_009800-T1, Xe_016259-T1, Xe_016263-T1, Xe_025403-T1, Xe_015918-T1, Xe_017319-T1, Xe_012840-T1, Xe_027110-T1, Xe_015906-T1, Xe_015913-T1, Xe_015835-T1, Xe_015836-T1, Xe_016118-T1, Xe_016224-T1, Xe_015834-T1, Xe_016251-T1, Xe_016241-T1, Xe_016121-T1, Xe_016120-T1, Xe_016229-T1, Xe_016223-T1, Xe_015917-T1, Xe_016239-T1, Xe_016250-T1, Xe_016124-T1, Xe_016117-T1, Xe_016122-T1, Xe_015907-T1, Xe_016261-T1, Xe_016225-T1, Xe_016230-T1, Xe_016260-T1, Xe_016231-T1, Xe_016226-T1
OG0000039	nvec_longest_isoform	XP_022807789.1	XP_032242156.1, XP_032242159.2
OG0000039	aip_longest_isoforms	XP_022807789.1	XP_028517518.1
OG0000039	aip_longest_isoforms	XP_022807788.1	XP_028515588.1
OG0000040	aip_longest_isoforms	XP_022780664.1	XP_020917809.2
OG0000040	nvec_longest_isoform	XP_022780664.1	XP_048590439.1
OG0000040	aip_longest_isoforms	XP_022805803.1	XP_028514548.1, XP_020910389.1, XP_028517718.1, XP_028519554.1, XP_028517720.1, XP_028519555.1, XP_020907581.1, XP_020910328.1, XP_028517716.1, XP_028517717.1, XP_028519553.1, XP_028513764.1, XP_020914186.1, XP_028513801.1, XP_028513795.1, XP_028513794.1, XP_020896576.1, XP_028518048.1, XP_028517719.1, XP_020907578.1, XP_020900960.2, XP_020892281.1, XP_028516301.1, XP_020898989.1, XP_020900758.1, XP_028516178.1, XP_020903266.1, XP_020914445.1, XP_020901315.1, XP_020905339.1, XP_020896265.1, XP_020914766.1, XP_028517331.1, XP_028518050.1, XP_020895654.1, XP_020909164.1, XP_020912640.1, XP_020899941.1, XP_020899037.1, XP_020911857.1, XP_020916586.1, XP_020913357.1, XP_020913254.1, XP_020910666.1, XP_028513851.1, XP_020917542.1
OG0000044	xenia_longest_isoforms	XP_022807460.1, XP_022807456.1, XP_022787251.1, XP_022787222.1, XP_022787224.1, XP_022787223.1, XP_022787250.1, XP_022804938.1, XP_022808996.1, XP_022810500.1, XP_022799692.1, XP_022808400.1, XP_022808895.1, XP_022809000.1, XP_022808927.1, XP_022806681.1, XP_022799088.1, XP_022805155.1, XP_022809851.1, XP_022777813.1, XP_022803796.1, XP_022778927.1, XP_022803797.1, XP_022810307.1, XP_022786569.1	Xe_002591-T1
OG0000044	aip_longest_isoforms	XP_022807460.1, XP_022807456.1, XP_022787251.1, XP_022787222.1, XP_022787224.1, XP_022787223.1, XP_022787250.1	XP_028516010.1, XP_020911103.1, XP_020897277.2
OG0000044	aip_longest_isoforms	XP_022804938.1, XP_022808996.1, XP_022810500.1, XP_022799692.1, XP_022808400.1, XP_022808895.1, XP_022809000.1, XP_022808927.1, XP_022806681.1	XP_020907890.2, XP_020912868.2, XP_020912861.2, XP_020902857.2, XP_028518447.1, XP_028515600.1, XP_020916653.2, XP_020900414.2, XP_020907891.1, XP_028517870.1, XP_028517873.1, XP_020907884.2, XP_028519493.1, XP_028518810.1, XP_028518448.1, XP_028514228.1
OG0000044	aip_longest_isoforms	XP_022805155.1	XP_020907892.1, XP_020907893.1
OG0000044	aip_longest_isoforms	XP_022809851.1, XP_022777813.1	XP_028516009.1
OG0000048	xenia_longest_isoforms	XP_022785376.1	Xe_010319-T1, Xe_010700-T1, Xe_010349-T1, Xe_010710-T1, Xe_010681-T1, Xe_010325-T1, Xe_010337-T1, Xe_010338-T1, Xe_010676-T1, Xe_010333-T1, Xe_010703-T1, Xe_010336-T1, Xe_010682-T1, Xe_010701-T1, Xe_010320-T1, Xe_025469-T1, Xe_010356-T1, Xe_010687-T1, Xe_010672-T1, Xe_010348-T1, Xe_010329-T1, Xe_010352-T1, Xe_010695-T1, Xe_010678-T1, Xe_010706-T1, Xe_010315-T1, Xe_010716-T1, Xe_010709-T1, Xe_010324-T1, Xe_010685-T1, Xe_010342-T1, Xe_010708-T1, Xe_010354-T1, Xe_010317-T1, Xe_010335-T1, Xe_010702-T1, Xe_010323-T1, Xe_010674-T1, Xe_010688-T1, Xe_010686-T1, Xe_010355-T1, Xe_010673-T1, Xe_010334-T1
OG0000048	nvec_longest_isoform	XP_022785376.1	XP_001630908.3
OG0000048	aip_longest_isoforms	XP_022785376.1	XP_020897096.1
OG0000053	xenia_longest_isoforms	XP_022785355.1	Xe_006883-T1, Xe_006910-T1, Xe_028526-T1, Xe_028537-T1, Xe_028550-T1, Xe_028545-T1, Xe_028553-T1, Xe_028524-T1, Xe_006864-T1, Xe_006865-T1, Xe_006863-T1, Xe_016683-T1, Xe_019198-T1, Xe_018918-T1, Xe_020330-T1, Xe_018720-T1, Xe_027600-T1, Xe_000786-T1, Xe_016328-T1, Xe_020914-T1, Xe_008566-T1, Xe_008569-T1, Xe_018651-T1, Xe_010130-T1, Xe_006874-T1, Xe_006913-T1, Xe_006866-T1, Xe_028540-T1, Xe_028549-T1, Xe_028516-T1, Xe_028556-T1, Xe_006880-T1, Xe_006907-T1, Xe_028507-T1, Xe_028529-T1, Xe_007072-T1, Xe_028511-T1, Xe_028533-T1, Xe_028508-T1, Xe_028543-T1, Xe_006915-T1
OG0000053	aip_longest_isoforms	XP_022785355.1	XP_020903072.1
OG0000053	nvec_longest_isoform	XP_022785355.1	XP_001627538.2
OG0000054	xenia_longest_isoforms	XP_022796461.1, XP_022802031.1, XP_022805756.1	Xe_021390-T1, Xe_028612-T1, Xe_017779-T1, Xe_017152-T1, Xe_028294-T1, Xe_028247-T1, Xe_028265-T1, Xe_020256-T1, Xe_029124-T1, Xe_025192-T1, Xe_025167-T1, Xe_025875-T1, Xe_025876-T1, Xe_027777-T1, Xe_026407-T1, Xe_007020-T1, Xe_011185-T1, Xe_027236-T1, Xe_018279-T1, Xe_023998-T1, Xe_022825-T1, Xe_019415-T1, Xe_028752-T1, Xe_007346-T1, Xe_023145-T1, Xe_006377-T1, Xe_017631-T1, Xe_029107-T1, Xe_029097-T1, Xe_000678-T1, Xe_009750-T1, Xe_023722-T1, Xe_028291-T1, Xe_015848-T1, Xe_023888-T1
OG0000054	aip_longest_isoforms	XP_022796461.1	XP_020911923.1, XP_020908723.1, XP_020905899.2, XP_020911892.1, XP_028518526.1
OG0000054	aip_longest_isoforms	XP_022802031.1, XP_022805756.1	XP_028518327.1
OG0000057	aip_longest_isoforms	XP_022801337.1, XP_022799899.1, XP_022810557.1, XP_022777532.1, XP_022777521.1	XP_020892237.1
OG0000057	aip_longest_isoforms	XP_022791426.1, XP_022810474.1, XP_022789777.1, XP_022790124.1, XP_022807138.1, XP_022791458.1, XP_022791436.1, XP_022808157.1, XP_022806213.1, XP_022809043.1, XP_022809432.1, XP_022787469.1, XP_022795073.1, XP_022804918.1, XP_022810499.1, XP_022790228.1, XP_022777443.1, XP_022810239.1, XP_022777604.1, XP_022806139.1, XP_022782499.1, XP_022810318.1, XP_022808837.1, XP_022777927.1, XP_022793854.1, XP_022785694.1, XP_022801522.1, XP_022777536.1, XP_022778025.1, XP_022788334.1, XP_022792052.1, XP_022809360.1, XP_022777895.1	XP_020898278.1, XP_020917690.2, XP_020898237.1, XP_028518537.1
OG0000058	aip_longest_isoforms	XP_022784462.1, XP_022804402.1, XP_022800785.1, XP_022809738.1, XP_022808276.1, XP_022806463.1, XP_022808273.1, XP_022778047.1, XP_022808855.1, XP_022809735.1, XP_022808860.1, XP_022803777.1, XP_022809211.1, XP_022800834.1, XP_022800863.1, XP_022792742.1, XP_022785218.1, XP_022788768.1, XP_022793473.1, XP_022792962.1, XP_022810179.1, XP_022785234.1, XP_022785237.1, XP_022808807.1, XP_022810596.1, XP_022785235.1, XP_022808749.1, XP_022806763.1, XP_022785270.1, XP_022808809.1, XP_022784463.1, XP_022807927.1, XP_022790603.1, XP_022803776.1, XP_022803790.1, XP_022800838.1, XP_022784461.1, XP_022800846.1, XP_022800851.1, XP_022800839.1, XP_022800837.1	XP_020901049.1
OG0000058	nvec_longest_isoform	XP_022784462.1, XP_022804402.1, XP_022800785.1, XP_022809738.1, XP_022808276.1, XP_022806463.1, XP_022808273.1, XP_022778047.1, XP_022808855.1, XP_022809735.1, XP_022808860.1, XP_022803777.1, XP_022809211.1, XP_022800834.1, XP_022800863.1, XP_022792742.1, XP_022785218.1, XP_022788768.1, XP_022793473.1, XP_022792962.1, XP_022810179.1, XP_022785234.1, XP_022785237.1, XP_022808807.1, XP_022810596.1, XP_022785235.1, XP_022808749.1, XP_022806763.1, XP_022785270.1, XP_022808809.1, XP_022784463.1, XP_022807927.1, XP_022790603.1, XP_022803776.1, XP_022803790.1, XP_022800838.1, XP_022784461.1, XP_022800846.1, XP_022800851.1, XP_022800839.1, XP_022800837.1	XP_032229548.2
OG0000059	xenia_longest_isoforms	XP_022807306.1, XP_022796950.1, XP_022807293.1, XP_022807292.1, XP_022807290.1, XP_022807295.1, XP_022810572.1, XP_022807286.1, XP_022807291.1, XP_022803772.1, XP_022805530.1, XP_022805529.1, XP_022807303.1, XP_022805535.1, XP_022810571.1, XP_022805531.1, XP_022778171.1, XP_022778657.1, XP_022810377.1, XP_022810514.1, XP_022784938.1, XP_022798043.1, XP_022801934.1, XP_022793839.1, XP_022793842.1, XP_022787516.1, XP_022801935.1, XP_022777642.1, XP_022793843.1, XP_022793840.1, XP_022793841.1, XP_022793860.1, XP_022793836.1, XP_022777643.1, XP_022793862.1, XP_022795922.1, XP_022801950.1, XP_022801941.1, XP_022793837.1, XP_022801955.1, XP_022801940.1	Xe_009344-T1
OG0000059	nvec_longest_isoform	XP_022807306.1, XP_022796950.1, XP_022807293.1, XP_022807292.1, XP_022807290.1, XP_022807295.1, XP_022810572.1, XP_022807286.1, XP_022807291.1, XP_022803772.1, XP_022805530.1, XP_022805529.1, XP_022807303.1, XP_022805535.1, XP_022810571.1, XP_022805531.1, XP_022778171.1, XP_022778657.1, XP_022810377.1, XP_022810514.1, XP_022784938.1, XP_022798043.1, XP_022801934.1, XP_022793839.1, XP_022793842.1, XP_022787516.1, XP_022801935.1, XP_022777642.1, XP_022793843.1, XP_022793840.1, XP_022793841.1, XP_022793860.1, XP_022793836.1, XP_022777643.1, XP_022793862.1, XP_022795922.1, XP_022801950.1, XP_022801941.1, XP_022793837.1, XP_022801955.1, XP_022801940.1	XP_001639282.2
OG0000064	xenia_longest_isoforms	XP_022793587.1, XP_022805515.1, XP_022795995.1, XP_022796000.1, XP_022779001.1	Xe_018287-T1, Xe_018289-T1, Xe_009458-T1, Xe_009454-T1, Xe_009551-T1, Xe_009466-T1, Xe_009450-T1, Xe_009451-T1, Xe_009552-T1, Xe_009447-T1, Xe_009467-T1, Xe_009470-T2, Xe_009470-T1, Xe_009460-T1, Xe_009464-T1
OG0000064	nvec_longest_isoform	XP_022793587.1, XP_022805515.1, XP_022795995.1, XP_022796000.1, XP_022779001.1	XP_032237816.2, XP_001621520.3, XP_001625504.3
OG0000064	aip_longest_isoforms	XP_022793587.1, XP_022805515.1, XP_022795995.1, XP_022796000.1, XP_022779001.1	XP_020909418.1, XP_020905080.1, XP_020917218.1, XP_020916850.1, XP_028514288.1, XP_020916851.1, XP_028514276.1, XP_028514285.1, XP_020917219.1, XP_028514297.1, XP_028513671.1, XP_020894420.1, XP_020894419.1
OG0000064	xenia_longest_isoforms	XP_022790271.1	Xe_009547-T1, Xe_009545-T1, Xe_009469-T1
OG0000064	nvec_longest_isoform	XP_022790271.1	XP_032230469.2
OG0000069	aip_longest_isoforms	XP_022797149.1, XP_022808192.1, XP_022809478.1, XP_022785957.1	XP_020905629.1, XP_020905881.2, XP_028513436.1, XP_020915404.1, XP_020899018.1, XP_020907805.1, XP_020916362.1, XP_020911659.1
OG0000069	xenia_longest_isoforms	XP_022797149.1	Xe_024590-T1, Xe_024197-T1, Xe_025533-T1, Xe_003984-T1, Xe_001937-T1, Xe_004121-T1, Xe_004114-T1
OG0000069	xenia_longest_isoforms	XP_022808192.1, XP_022809478.1, XP_022785957.1	Xe_024347-T1, Xe_009573-T1
OG0000072	xenia_longest_isoforms	XP_022778808.1, XP_022805254.1, XP_022809655.1, XP_022808270.1, XP_022777554.1, XP_022777538.1, XP_022809654.1, XP_022810163.1, XP_022809755.1, XP_022808269.1, XP_022791044.1, XP_022791056.1, XP_022809237.1, XP_022777891.1, XP_022809236.1, XP_022777552.1, XP_022803942.1, XP_022803806.1, XP_022791054.1, XP_022809754.1, XP_022791051.1, XP_022787961.1, XP_022809653.1, XP_022806849.1, XP_022778061.1, XP_022777726.1, XP_022791851.1	Xe_023267-T1, Xe_023661-T1, Xe_023452-T1, Xe_023662-T1
OG0000072	aip_longest_isoforms	XP_022778808.1, XP_022805254.1, XP_022809655.1, XP_022808270.1, XP_022777554.1, XP_022777538.1, XP_022809654.1, XP_022810163.1, XP_022809755.1, XP_022808269.1, XP_022791044.1, XP_022791056.1, XP_022809237.1, XP_022777891.1, XP_022809236.1, XP_022777552.1, XP_022803942.1, XP_022803806.1, XP_022791054.1, XP_022809754.1, XP_022791051.1, XP_022787961.1, XP_022809653.1, XP_022806849.1, XP_022778061.1, XP_022777726.1	XP_020895817.1, XP_028516946.1
OG0000072	nvec_longest_isoform	XP_022778808.1, XP_022805254.1, XP_022809655.1, XP_022808270.1, XP_022777554.1, XP_022777538.1, XP_022809654.1, XP_022810163.1, XP_022809755.1, XP_022808269.1, XP_022791044.1, XP_022791056.1, XP_022809237.1, XP_022777891.1, XP_022809236.1, XP_022777552.1, XP_022803942.1, XP_022803806.1, XP_022791054.1, XP_022809754.1, XP_022791051.1, XP_022787961.1, XP_022809653.1, XP_022806849.1, XP_022778061.1, XP_022777726.1	XP_048590369.1, XP_048575383.1
OG0000072	aip_longest_isoforms	XP_022791851.1	XP_020916515.2, XP_020892017.2, XP_028512557.1, XP_020907898.1
OG0000073	xenia_longest_isoforms	XP_022790818.1	Xe_016621-T1, Xe_028200-T1, Xe_022589-T1, Xe_022562-T1, Xe_028352-T1, Xe_028178-T1, Xe_028199-T1, Xe_010375-T1, Xe_028128-T1, Xe_022587-T1, Xe_022591-T1, Xe_010359-T1, Xe_016651-T1, Xe_010370-T1, Xe_028126-T1, Xe_028353-T1, Xe_010360-T1, Xe_028157-T1, Xe_028206-T1, Xe_028169-T1, Xe_028198-T1, Xe_028148-T1, Xe_028213-T1, Xe_028190-T1, Xe_028140-T1, Xe_010378-T1, Xe_028346-T1, Xe_028217-T1, Xe_028127-T1, Xe_022557-T1, Xe_028137-T1, Xe_028207-T1, Xe_028158-T1, Xe_028220-T1
OG0000073	aip_longest_isoforms	XP_022790818.1	XP_020901367.1
OG0000073	nvec_longest_isoform	XP_022790818.1	XP_032227996.1
OG0000074	xenia_longest_isoforms	XP_022785710.1	Xe_025329-T1, Xe_009068-T1, Xe_002733-T1, Xe_029115-T1, Xe_021105-T1, Xe_010232-T1, Xe_007232-T1, Xe_022648-T1, Xe_011206-T1, Xe_027526-T1, Xe_020164-T1, Xe_018143-T1, Xe_027086-T1, Xe_022819-T1, Xe_017454-T1, Xe_026377-T1, Xe_026790-T1, Xe_022781-T1, Xe_022778-T1, Xe_023656-T1, Xe_001102-T1, Xe_018857-T1, Xe_020198-T1, Xe_006662-T1, Xe_019246-T1, Xe_020165-T1, Xe_027085-T1, Xe_023751-T1, Xe_017044-T1, Xe_017525-T1, Xe_020115-T1, Xe_007233-T1, Xe_027793-T1, Xe_027786-T1, Xe_019245-T1, Xe_026378-T1, Xe_020985-T1
OG0000074	aip_longest_isoforms	XP_022785710.1	XP_028518193.1
OG0000078	nvec_longest_isoform	XP_022806521.1, XP_022778894.1, XP_022805749.1	XP_048586668.1
OG0000078	nvec_longest_isoform	XP_022779885.1, XP_022779887.1, XP_022806707.1, XP_022793695.1, XP_022793741.1, XP_022806709.1, XP_022793697.1, XP_022806715.1, XP_022793738.1, XP_022793739.1, XP_022809553.1, XP_022797356.1, XP_022797380.1	XP_001641937.3, XP_001641938.3, XP_001631095.2, XP_048580369.1, XP_001632831.3, XP_001632832.2, XP_001639356.2
OG0000078	aip_longest_isoforms	XP_022779885.1, XP_022779887.1, XP_022806707.1, XP_022793695.1, XP_022793741.1, XP_022806709.1, XP_022793697.1, XP_022806715.1, XP_022793738.1, XP_022793739.1, XP_022809553.1, XP_022797356.1, XP_022797380.1	XP_020897924.1, XP_028512638.1, XP_020914126.1, XP_020906911.1, XP_020914128.2, XP_020906907.1, XP_028517030.1, XP_020908228.1, XP_020892312.1, XP_020892311.1, XP_020900588.1, XP_020907501.1, XP_020906993.1, XP_020911045.1
OG0000079	xenia_longest_isoforms	XP_022791285.1, XP_022792247.1, XP_022794000.1, XP_022810600.1, XP_022810034.1, XP_022808851.1	Xe_017724-T1
OG0000079	aip_longest_isoforms	XP_022791285.1, XP_022792247.1, XP_022794000.1	XP_020916218.1, XP_028518127.1, XP_020910066.1, XP_020905036.2, XP_028513360.1, XP_020914374.1, XP_028514697.1, XP_020907589.1, XP_028514699.1, XP_020907621.1, XP_028514159.1, XP_020909871.1, XP_020912547.1, XP_020896997.1, XP_020900778.1, XP_028515003.1, XP_028518245.1, XP_028519236.1, XP_028519237.1, XP_020900952.2, XP_028514671.1, XP_020893527.1, XP_028514937.1, XP_020893728.1, XP_028516893.1, XP_020895688.1
OG0000079	aip_longest_isoforms	XP_022810600.1, XP_022810034.1, XP_022808851.1	XP_028515311.1, XP_028518122.1, XP_020907268.1
OG0000080	xenia_longest_isoforms	XP_022782075.1	Xe_001264-T1
OG0000080	nvec_longest_isoform	XP_022782075.1	XP_001618259.1, XP_032232854.1, XP_048575529.1, XP_032232069.1, XP_032237531.1, XP_001619029.1, XP_032224817.2, XP_001640459.1, XP_048575532.1, XP_001618258.1, XP_001638523.1, XP_032238441.1, XP_048575530.1, XP_001640480.1, XP_048575531.1, XP_001630070.2, XP_048575533.1, XP_001630309.1
OG0000080	aip_longest_isoforms	XP_022782075.1	XP_020907333.1, XP_020895988.1, XP_020916263.1, XP_020894115.1, XP_020896180.1, XP_020917549.1, XP_020893578.1, XP_020906584.1
OG0000081	xenia_longest_isoforms	XP_022805473.1, XP_022780723.1	Xe_008902-T1, Xe_008910-T1, Xe_009030-T1, Xe_008922-T1, Xe_008935-T1, Xe_008937-T1, Xe_008931-T1, Xe_008914-T1, Xe_008896-T1, Xe_009038-T1, Xe_008911-T1, Xe_008903-T1, Xe_008950-T1, Xe_008923-T1, Xe_008938-T1, Xe_008932-T1, Xe_008918-T1, Xe_008897-T1, Xe_008906-T1, Xe_009035-T1, Xe_008898-T1, Xe_024388-T1, Xe_008928-T1, Xe_022010-T1, Xe_027847-T1, Xe_008916-T1, Xe_009833-T1, Xe_008917-T1, Xe_006653-T1, Xe_008913-T1, Xe_008590-T1, Xe_009025-T1, Xe_007256-T1, Xe_006637-T1
OG0000081	nvec_longest_isoform	XP_022805473.1, XP_022780723.1	XP_032238230.2
OG0000081	aip_longest_isoforms	XP_022805473.1, XP_022780723.1	XP_020893966.1
OG0000082	xenia_longest_isoforms	XP_022798052.1, XP_022809491.1, XP_022808321.1, XP_022810420.1, XP_022801366.1, XP_022788759.1, XP_022791841.1, XP_022809530.1, XP_022807801.1, XP_022803832.1, XP_022794660.1, XP_022792963.1, XP_022800665.1, XP_022795924.1	Xe_026901-T1, Xe_014186-T1
OG0000082	aip_longest_isoforms	XP_022798052.1, XP_022809491.1, XP_022808321.1, XP_022810420.1, XP_022801366.1, XP_022788759.1, XP_022791841.1, XP_022809530.1	XP_028515843.1, XP_020908377.1
OG0000082	aip_longest_isoforms	XP_022807801.1, XP_022803832.1, XP_022794660.1, XP_022792963.1, XP_022800665.1	XP_028516724.1
